kind;outputdata;year;unused1;unused2;code;halfyear
3;"Уголовно-исполнительная система Республики Беларусь : история и современность : моногр. / А.В. Шарков ; М-во внутрен. дел Респ. Беларусь, Акад. МВД . – Минск : Акад. МВД Респ. Беларусь, 2010. – 323 с.";2010;;;577;
3;"Участники уголовного процесса: моногр. / Л.И. Родевич; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск: Акад. МВД Респ. Беларусь, 2009. – 159 с.";2009;;;645;
3;"Уголовная ответственность за торговлю людьми : моногр. / Н.И. Ретнёва ; под общ. ред. Э.А.Саркисовой ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД. Респ. Беларусь,  2009. – 151 с.";2009;;;806;
3;"Вопросы квалификации, регистрации и учета преступлений / Э.А. Саркисова (– Гл. 12 (1-7, 9-13) Преступления против правосудия. – С. 438-450, – С. 460-466; – Гл. 13 Преступления против интересов службы. – С. 466-490) [и др.]; под общ. ред. А.И. Лукашова; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – 2-е изд., переработ. и доп. – Минск : Акад. МВД Респ. Беларусь, 2007. - 511 с.";2007;;;807;
3;"Преступность женщин в Республике Беларусь: моногр. / С.М. Свило; М-во внутрен. дел Респ. Беларусь. – Минск: Акад. МВД Респ. Беларусь, 2009. – 103 с.";2009;;;808;
3;"Собственность, право собственности: реальность и суждения: моногр. / Д.А. Колбасин ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2009. – 266 с.";2009;;;1249;
3;"Использование результатов ОРД в раскрытии преступлений: моногр. / А.Н. Тукало; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2009. – 199 с.";2009;;;1318;
3;"Становление рынка труда Республики Беларусь / И.Н. Бобкова // Человеческий потенциал Республики Беларусь / С.Ю. Солодовников [и др.] / НАН Беларуси, Ин-т экономики ; под науч. ред. П.Г. Никитенко. − Минск : Беларус. навука, 2009. − С. 193-290.";2009;;;1454;
3;"Расследование преступлений против информационной безопасности : теоретико-правовые и прикладные аспекты : моногр. / А.Н. Лепехин. – Минск : Тесей, 2008. – 176 с.";2008;;;1501;
3;"Социальная работа с несовершеннолетними, осужденными к лишению свободы (организационно-правовые аспекты) : моногр. / В.Б. Шабанов, А.Л. Санташов, Е.О. Лукьянчук / М-во внутрен. дел. Респ. Беларусь, Акад. МВД ; под ред. В.Б. Шабанова. – Минск : Акад. МВД Респ. Беларусь, 2010. – 87 с.";2010;;;1585;
3;"Отечественная философия в контексте культурно-политической истории Беларуси. Гуманистический аспект / А.А. Козел ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – 2-е изд., стер. – Минск : Акад. МВД Респ. Беларусь, 2008. – 164 с.";2008;;;1715;
3;"История Беларуси : моногр. / П.Г. Чигринов; М-во внутрен. дел Респ. Беларусь, Акад МВД – Минск: Акад. МВД Респ. Беларусь, 2006. – 839 с.";2006;;;1892;
3;"Современное учение о правовых отношениях / В.А. Кучинский ; науч. ред.: М. Г. Пронина. – Минск: Интегралполиграф, 2008. – 317 с.";2008;;;1929;
3;"Отечественная философия в контексте культурно-политической истории Беларуси : гуманистический аспект / А.А. Козел ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2004. – 163 с.";2004;;;2203;
3;"Патриотизм как высшая ценность духовной культуры личности: моногр. / М.Ю. Узгорок; М-во образования Респ. Беларусь, Белорус. гос. пед. ун-т им. Максима Танка. –  Минск: БГПУ им. М. Танка, 2007. –  119 с.";2007;;;2222;
3;"Криминалистическая голография в противодействии преступности: моногр. / Г.В. Федоров, В.Л. Григорович. – 2-е изд. – Минск: Акад. МВД Респ. Беларусь, 2006. – 211 с.";2006;;;2276;
3;"Раскрытие и расследование хищений цветных металлов / И.Г. Мухин ; Нац. библиотека Респ. Беларусь – Минск : Нац. библиотека Респ. Беларусь, 2009. – 123 с.";2009;;;2336;
3;"Оперативный эксперимент (теоретические, правовые и организационно-тактические основы) : моногр. / В.В. Бачила, М.А. Маторин ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2002. – 163 с.";2002;;;2522;
3;"Применение специальной техники в деятельности оперативно-режимных подразделений уголовно-исполнительной системы (теоретические, правовые и организационно-тактические основы) : моногр. / В.В. Бачила, С.В. Бородич;  М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2004. – 196 с.";2004;;;2523;
3;"Проверочная закупка (теоретические, правовые и организационно-тактические основы) : моногр. / В.В. Бачила ; М-во внутр. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2006. – 146 с.";2006;;;2524;
3;"Криминалистические технологии обеспечения информационной безопасности / Г.А. Зорин, Ю.И. Кашинский, В.Б. Шабанов ; под науч. ред. Г.А. Зорина. – Мозырь : ООО ИД ""Белый ветер"", 2004. – 280 с.";2004;;;2762;
3;"Теоретико-правовые и организационно-тактические проблемы противодействия преступности в уголовно-исполнительной системе / В.Б. Шабанов ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2002. – 276 с.";2002;;;2763;
3;"Организационные и правовые проблемы предупреждения и раскрытия преступлений в исправительных учреждениях : моногр. / В.Б. Шабанов ; М-во внутрен. дел Респ. Беларусь, Акад. МВД ; под ред. И.И. Басецкого. – Минск : Акад. МВД Респ. Беларусь, 2001. – 223 с.";2001;;;2764;
3;"Иные меры уголовно-процессуального принуждения : моногр. / П.В. Гридюшко, В.В. Мелешко. – Минск : Нац. библиотека Беларуси, 2010. – 158 с.";2010;;;2946;
3;"Криминологическое прогнозирование: теория и практика : моногр. / Н.А. Аникеева ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2010. – 122 с.";2010;;;2949;
3;"Дзейнасць дзяржаўных і грамадскіх арганізацый па аказанні дапамогі бежанцам у Беларусі ў гады Першай сусветнай вайны (1914 -кастрычнік 1917 г.) : моногр. / С.Ф. Лапановiч (С.Ф. Лапанович) ; М-ва ўнутр. спраў Рэсп. Беларусь ; установа адукацыi ""Акадэмiя М-ва ўнутр. спраў Рэсп. Беларусь"". – Минск : Акад. МУС, 2010. – 127 с.";2010;;;2955;
3;"Мова беларускага летапісання : манагр. / В.К. Мароз (В.К. Мороз) . – Мінск : БДТУ, 2008. – 227 с.";2008;;;2983;
3;"Использование дактилоскопической информации в выявлении, расследовании и предупреждении преступлений : моногр. / А.П. Пацкевич, С.Н. Стороженко ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2011. – 115 с.";2011;;;3281;1
3;"Уголовно-исполнительная система Республики Беларусь: 90 лет / А.В. Шарков. – Минск : Позитив-центр, 2010. – 500 с.";2010;;;3367;
3;"Негласное расследование в Германии / Д.Л. Харевич ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2010. – 287 с.";2010;;;3467;
3;"Институт президентства в Республике Беларусь: теоретические и конституционные основы : моногр. / Т.С. Масловская. – Минск : Белорусский государственный университет, 2010. – 183 с.";2010;;;3549;
3;"Криминалистическая дерматоглифика (история, современность, перспективы развития) : моногр. / Д.В. Исютин-Федотков, О.Г. Каразей, Г.Н. Мухин ; под общ. ред. Д.В. Исютина-Федоткова. – М.: Юрлитинформ, 2011. – 152 с.";2011;;;3571;2
3;"Социальная структура сетевого пространства : моногр. / С.В. Масленченко. – Минск : А.Н. Вараксин, 2011. – 202 с.";2011;;;3601;1
3;"Адвокатура в Республике Беларусь : моногр. / И.И. Мартинович, Н.В. Калмыкова [и др.]; под общ. ред. И.И. Мартинович, Н.В. Калмыковой. – Минск : Тесей, 2011. – 458 с.";2011;;;3656;1
3;"Теоретические проблемы государственности и права в политико-правовых учениях XVII – начала ХХ в. : моногр. / С.В. Липень ; под общ. ред. В.В. Лазарева ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2011. – 238 с.";2011;;;3666;1
3;"Soldatengraberaniagen aus dem Ersten Weltkried in Belarus - Воинские захоронения Первой мировой войны в Беларуси / А. Шарков, В. Селеменев. – Минск : НАРБ, Акад. МВД Респ. Беларусь, Ин-т им. Л. Больцмана по исследованию последствий войн, 2010. – 188 с.";2010;;;3705;
3;"Организация и проведение комплексных экспертных исследований в уголовном процессе : моногр. / Е.Ю. Горошко ; под ред. А.В. Дулова ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2011. – 151 с.";2011;;;3785;2
3;"От классического к неклассическому юридическому дискурсу. Очерки общей теории и философии права : моногр. / В.И. Павлов ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2011. – 319 с.";2011;;;3818;2
3;"Правовое положение населения в Российской Империи и преступность женщин / В.Б. Шабанов, Т.К. Кириллова, Н.В. Кочерова ; под общ. ред. В.Б. Шабанова ; М-во внутр. дел Респ. Беларусь, учреждение образования ""Акад. М-ва внутр. дел Респ. Беларусь"". – Минск : Акад. МВД, 2011. – 105 с.";2011;;;3828;2
3;"Участие Республики Беларусь в кодификации и прогрессивном развитии международного права : моногр. / И.А. Барковский, Е.В. Сягровец [и др.] ; под ред. Ю.А. Лепешкова. – Минск : Бизнесофест, 2011. – 482 с.";2011;;;3982;2
3;"Функция контроля начальника следственного управления в уголовном процессе : моногр. / В.П. Ашитко.– Минск : Белпринт, 2011.– 201 с.";2011;;;4001;2
3;"Правосознание учащейся молодежи / Е.М. Ефременко ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2012. – 119 с.";2012;;;4083;1
3;"Торговля людьми с целью трудовой эксплуатации: правовые и прикладные аспекты противодействия в Беларуси / М.П. Шруб, Г.В. Тюрина ; под общ. ред. М.П. Шруба. – Минск : Тесей, 2011. – 178 с.";2011;;;4264;2
3;"Криминологические аспекты проституции. Возможности противодействия сопровождающим ее негативным явлениям / М.П. Шруб // Спрос на сексуальные услуги: ответственность клиента / А.Э. Набатова (рук.) [и др.] ; под. общ. ред. А.Э. Набатовой; М-во образования Респ. Беларусь, Учреждение образования ""Гомельский гос. ун-т им. Ф. Скорины"", Междунар. организация по миграции. – Минск : Тесей, 2011. – С. 149-179 (– 270 с.)";2011;;;4265;2
3;"Деятельность эксперта-криминалиста органов внутренних дел в качестве специалиста при осмотре места происшествия / О.В. Павлють ; под ред. А.В. Дулова ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск :  Акад. МВД, 2012. – 162 с.";2012;;;4274;1
3;"Оперативное обслуживание органами внутренних дел предприятий игорного бизнеса / В.Н. Радоман, А.В. Яскевич ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2012. – 182 с.";2012;;;4441;1
3;"Рынок труда: методология, теория, практика / И.Н. Бобкова ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. М ВД, 2012. – 342 с.";2012;;;4442;1
3;"НКВД Беларуси на защите Отечества в годы суровых испытаний (1941–1945) / А.В. Шарков. – Минск : Тесей, 2012. – 257, [2] с.";2012;;;4454;1
3;"Частноправовые отношения в условиях глобализации: проблемы теории и практики : моногр. / В.И. Пенкрат (Гл. 11 : Правовая защита и охрана семьи по законодательству Республики Беларусь (– С. 214-237) ; И.В. Савина (Гл. 4 : Теоретические аспекты развития системы защиты имущественных прав несовершеннолетних и их гражданско-правовой статус (– С. 57-76) ; А.А. Греченков (Гл. 16 : Понятие и сущность правоотношений в сфере социального обеспечения (– С. 321-337) [и др.] ; под общ. ред. Р.В. Пузикова. – Германия (Гамбург) : LAP, 2012. – Ч. 2. – 548 с.";2012;;;4479;1
3;"Административно-правовое регулирование профилактической деятельности милиции общественной безопасности : моногр. / В.В. Коляго ; под ред. Л.М. Рябцева ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2011. – 203 с.";2011;;;4513;2
3;"Транснациональная преступность: теория и практика борьбы в Республике Беларусь / В.Ч. Родевич, С.С. Тупеко ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2012. – 143 с.";2012;;;4557;2
3;"Психология законотворческой деятельности : моногр. / И.А. Кибак ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2012. – 442 с.";2012;;;4638;2
3;"Психология личности депутата : моногр. / И.А. Кибак ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2012. – 431 с.";2012;;;4641;1
3;"История психологии законотворчества: теоретико-прикладной аспект : моногр. / И.А. Кибак ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2012. – 319 с.";2012;;;4642;1
3;"Летапісы і хронікі ў кантэксце фарміравання беларускай літаратурнай мовы старажытнага перыяду : манагр. / В.К. Мароз (В.К. Мороз) ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2011. – 233 с.";2011;;;4785;2
3;"Гражданско-правовые меры по повышению качества оказания туристических услуг / И.Н. Яхновец // Правовая система и вызовы современности : моногр. / Н.Г. Карнишина [и др.] ; под ред. А.А. Киселева.  Краснодар: АНО «Центр социально-политических исследований “Премьер”», 2012. – Кн. 2. – С. 75-102";2012;;;4819;2
3;"Инновационные направления развития криминалистики : моногр. / В.Л. Григорович, Г.В. Фёдоров ; под ред. Г.В. Фёдорова. – М. : Юрлитинформ, 2012. – 272 с.";2012;;;4845;2
3;"Административно-правовые режимы в Республике Беларусь : моногр. / В.Ф. Ермолович [и др.] ; под общ. ред. В.Ф. Ермоловича ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2012. – 389 с.";2012;;;4846;2
3;"От субъекта права к правовой субъективации (к началам энергийно-правового дискурса) / В.И. Павлов // Наука теории и истории государства и права в поисках новых методологических решений : коллективная моногр. / отв. ред. А.А. Дорская. – СПб.: Астерион, 2012. – С. 115-133";2012;;;4907;2
3;"Осмотр и освидетельствование на досудебных стадиях уголовного процесса : моногр. / Л.И. Родевич, Ю.П. Шкаплеров. – Могилев : УО «МГУ им. А.А.Кулешова», 2012. – 168 с.";2012;;;4919;2
3;"Женские организации в Беларуси на рубеже веков (конец XIX – начало ХХ в.) : моногр. / О.Л. Помалейко. – Минск : Тесей, 2012. – 128 с.";2012;;;4939;2
3;"НКВД Беларуси в вооруженной борьбе с нацистским агрессором и националистическим подпольем в годы Великой Отечественной войны : моногр. / А.В. Шарков ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2012. – 279 с.";2012;;;5017;2
3;"Правовые акты управления в механизме административно-правового регулирования общественных отношений : моногр. / А.А. Абдурахманов. – М.: ВНИИ МВД России, 2005. – 100 с.";2005;;;5073;
3;"Криминалистическое обеспечение расследования преступлений, совершенных с применением взрывчатых веществ или взрывных устройств (на примере хулиганства): моногр. / И.В. Пашута, А.В. Яскевич ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2013. – 119 с.";2013;;;5080;1
3;"Культура наказания, или социокультурные аспекты пенитенциарной практики : моногр. / А.Н. Пастушеня [и др.] ; под общ. ред. проф. Е.Г. Багреевой. – М.: РИОР, 2012. – 224 с.";2012;;;5089;2
3;"Допрос : процессуальные и криминалистические аспекты : моногр. / Н.И. Порубов, А.Н. Порубов. – М.: Юрлитинформ, 2013. – 304 с.";2013;;;5384;1
3;"Евразийский вектор развития российской философии / Л.Е.  Лойко, А.И. Лойко [и др.]  // Философия межкультурных отношений: Беларусь в диалоге цивилизаций : моногр. – Минск : БНТУ, 2012. – С. 32-52";2012;;;5430;2
3;"Коррупция: теория и практика противодействия : моногр. / И.И. Басецкий, А.В. Башан; М-во внутр. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2005. – 567 с.";2005;;;5443;
3;"Детская порнография: выявление и возбуждение уголовных дел : моногр. / П.Л. Боровик, Г.В. Федоров, В.П. Шиенок. - М.: Юрлитинформ, 2013. - 248 с.";2013;;;5500;1
3;"Преступность: опыт координации противодействия : моногр. / И.И. Басецкий, И.В. Капелько, Ю.Л. Сиваков ; Межвед. комис. по борьбе с преступностью, коррупцией и наркоманией при Совете безоп. Респ. Беларусь, Акад. МВД Респ. Беларусь. – Минск : Акад. МВД Респ. Беларусь : Полиграфоформление, 2001. – 827 с.";2001;;;5520;2
3;"Государственный контроль и надзор в Республике Беларусь : моногр. / И.И. Мах ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2013. – 307 с.";2013;;;5547;2
3;"Амнистия в законодательстве Республики Беларусь: история и современность : моногр. / А.В. Шарков ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2013. – 142 с.";2013;;;5552;2
3;"Некоторые аспекты правоого регулирования туристской деятельности и защиты прав туристов в Российской Федерации : моногр. / А.А. Абдурахманов, О.В. Пикуцкая, В.М. Воронцов. – М.: РГУТиС, 2010. – 85 с.";2010;;;5575;
3;"Общественный транспорт Беларуси: состояние и пути развития : моногр. / Д.М. Бабицкий, О.С. Буйкевич [и др.]; Фонд им. Ф. Эберта. – Минск: И.П. Логвинов, 2010. – 82 с.";2010;;;5606;
3;"Административно-правовое регулирование лицензирования в Республике Беларусь : моногр. / Д.В. Гвоздев ; под ред. Л.М. Рябцева ; М-во внутр. дел Респ. Беларусь, учреждение образования ""Акад. М-ва внутр. дел Респ. Беларусь"". – Минск : Акад. МВД, 2013. – 98 [2] с.";2013;;;5632;2
3;"Принцип законности в институте наказания : моногр. / С.В. Ананич; под ред. В.С. Яловика. – Минск : Акад. МВД Респ. Беларусь, 2002. – 115 с.";2002;;;5642;
3;"Психологическое сопровождение подготовки специалистов в учебных заведениях МВД Республики Беларусь : моногр. / И.А. Кибак. – Минск : Акад. МВД Респ. Беларусь, 2005. – 167 с.";2005;;;5643;
3;"Криминалистические учеты: история и современность: моногр. / А.П. Пацкевич. – Минск : Акад. МВД Респ. Беларусь, 2004. – 171 с.";2004;;;5666;
3;"Вопросы квалификации, регистрации и учета преступлений : моногр. / Н.Ф. Ахраменка [и др.]; под общ. ред. А.И. Лукашова; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2004. – 299 с.";2004;;;5770;
3;"Вопросы и ответы в теории и практике криминалистики: моногр. / М.В. Галезник ; под ред. И.И. Басецкого. – Минск : Тесей, 2004. – 240 с.";2004;;;5780;
3;"Построение и проверка версий : моногр. / В.Ф. Ермолович, М.В. Ермолович (М.В. Галезник) ; под ред. И.И. Басецкого. – Минск : Амалфея, 2000. – 176 с.";2000;;;5796;
3;"Теоретико-прикладные аспекты профилактики преступности среди несовершеннолетних: моногр. / О.П. Колченогова. – Минск : БелНИУФЭ, 1997";1997;;;5864;
3;"Теоретико-прикладные аспекты оперативно-розыскной характеристики мошенничества: моногр. / Д.В. Ермолович ; под общ. ред. И.И. Басецкого. – Минск: ИНБ Респ. Беларусь, 2006. – 162 с.";2006;;;5881;
3;"Государственное руководство советской потребительской кооперацией : моногр. / А.А. Греченков. – М., 1984. – 8 а. л. – Рукопись деп. в ИНИОН АН СССР 27.06.84, № 17235, библиогр. 212 назв.";1984;;;5897;
3;"Содержание трудового договора на современном этапе / Д.А. Колбасин ; под ред. В.И. Семенкова. – Минск : Навука i тэхнiка, 1990. – 176 с.";1990;;;6065;
3;"Противодействие торговле людьми : современное состояние и возможности взаимодействия органов предварительного следствия и негосударственных организаций : моногр. / М.П. Шруб, Л.Н. Истомова ; под общ. ред. канд. юрид. наук, доц. М.П. Шруба. – Брест, 2013. – 176 с.";2013;;;6147;2
3;"Голографические технологии в криминалистике : моногр. / В.Л. Григорович, И.И. Лузгин ; под ред. В.Л. Григоровича // Саарбрюккен, Германия : LAP LAMBERT Academik Publishing, 2013. – 249 с.";2013;;;6150;2
3;"Повышение уровня физической подготовленности курсантов учреждений образования Министерства внутренних дел Республики Беларусь в процессе профессионально-прикладной физической подготовки : моногр. / С.В. Шукан ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2013. – 127 с.";2013;;;6151;2
3;"Актуальные проблемы современной пенитенциарной психологии : моногр. / А.Н. Пастушеня ; под науч. ред. Д.В. Сочивко. – Рязань : Акад. права и управления ФСИН России, 2013. – С. 24-42, 223-264";2013;;;6152;2
3;"Современные технологии управления на предприятии : моногр. / В.С. Гальцов, В.А. Гросул, И.П. Малик, Е.И. Платоненко ; под общ. ред. К.Ф. Ковальчука. – Донецк : ЛОНДОН-ХХI, 2013. – 288 с.";2013;;;6155;2
3;"Концепция гармонизации законодательства Беларуси и ЕС в области перевозок пассажиров (проект «Беларусь и ЕС: делимся опытом») / В.П. Леончик, А.В. Королев, Д.М. Бабицкий, О.С. Буйкевич. – Минск : Нац. библиотека Беларуси, 2013. – 136 с.";2013;;;6156;2
3;"Конфискация имущества в уголовном праве : моногр. / Д.В. Шаблинская // Минск: БОРБИЦ РНИУП «Институт радиологии», 2013. – 200 с.";2013;;;6253;2
3;"Теоретические и практические проблемы юридической ответственности : моногр. / А.Ф. Вишневский (1.1), Н.А. Горбаток (1.2), В.А. Кучинский (1.3), В.И. Павлов (1.4), Е.М. Ефременко (2.4), Э.А. Саркисова (2.5), Л.И. Кукреш (2.6), О.З. Рыбаключева (3.3), А.А. Вишневский (3.5), А.А. Греченков (3.7), С.А. Семенова (3.8), В.И. Берестень и др. // А.Ф. Вишневский [и др.] ; под ред. В.А. Кучинского ; учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2014. – 327 с.";2014;;;6299;1
3;"Сущность и направления использования результатов оперативно-розыскной деятельности : моногр. / А.Н. Тукало, В.Ч. Родевич ; учреждение образования ""Акад. М-ва внутр. дел Респ. Беларусь"". – Минск : Акад. МВД, 2013. – 119 [2] с.";2013;;;6307;2
3;"Предупреждение преступлений среди женщин: моногр. / С.М. Свило. – Минск: Амалфея, 2002. – 80 с.";2002;;;6739;
3;"Розыск обвиняемых, скрывающихся от предварительного следствия : моногр. / В.Ч. Родевич, А.Н. Толочко ; учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2014. – 122, [2] с.";2014;;;6784;1
3;"Правовое и организационное обеспечение противодействия правонарушениям несовершеннолетних в учреждениях уголовно-исполнительной системы: оперативно-розыскной аспект (на примере следственных изоляторов) / В.Б. Шабанов, Г.С. Соркин ; учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2014. – 139 [1] с.";2014;;;6849;1
