kind;outputdata;year;unused1;unused2;code;halfyear
11;"Деятельность КПСС по военно-патриотическому воспитанию трудящихся в период построения и упрочения социализма : 1926 – июнь 1941 г.: (на материалах Компартии Белоруссии): автореф. дис. ... канд. филос. наук:  07.00.01 / П.Г. Чигринов ; Ин-т истории партии при ЦК КП Белоруссии – ф-л Ин-та марксизма-ленинизма при ЦК КПСС. – Минск, 1985. – 43 с.";1985;;;4689;
11;"Социальные аспекты функционирования и развития системы человек-автомат в условиях современного производства : автореф. дис. ... канд. филос. наук: 09.00.01 / В.А. Галенок ; Акад. наук БССР, Ин-т философии и права. – Минск, 1982. – 23 с.";1982;;;4690;
11;"Формирование социально-психологических отношений и их влияние на производительность труда первичных коллективов (бригад) : автореф. дис. ... канд. филос. наук: 09.00.09 / П.И. Костюкович ; Белорус. гос. ун-т им. В.И.Ленина. – Минск, 1980. – 20 с.";1980;;;4691;
11;"Формирование однопартийной системы в Беларуси (1917-1925 гг.) : автореф. дис. ... канд. ист. наук: 07.00.02 / В.Ф. Гигин; Белорус. гос. ун-т. – Минск, 2003. – 19 с.";2003;;;4692;
11;"Проблема языка в работах Гегеля и Витгенштейна : сравнительный анализ: автореф. дис. ... канд. филос. наук: 09.00.03 / А.В. Филиппович; Белорус. гос. ун-т. – Минск, 2000. – 20 с.";2000;;;4693;
11;"Комсомол Белоруссии – активный помощник КПБ в выполнении пятилетнего плана в промышленности (1966-1970 гг.) : автореф. дис. ... канд. ист. наук: 07.00.01 / В.Т. Коновалов ; Ин-т истории партии при ЦК КП Белоруссии, Фил. ин-та марксизма-ленинизма при ЦК КПСС. – Минск, 1983. – 21 с.";1983;;;4694;
11;"Правовое регулирование распределения трудовых ресурсов : (по материалам БССР): автореф. дис. ... канд. юрид. наук: 12.00.05 / Н.А. Горбаток ; Ленингр. гос. ун-т им. А.А. Жданова. – Л., 1978. – 24 с.";1978;;;4696;
11;"Политическая активность личности как объект научного управления : автореф. дис. ... канд. филос. наук: 09.00.01 / А.А. Козел ; АН БССР, Ин-т философии и права. – Минск, 1988. – 18 с.";1988;;;4697;
11;"Уголовная ответственность за получение взятки при отягчающих обстоятельствах : автореф. дис. ... канд. юрид. наук: 12.00.08 / Ю.А. Мелеховец ; Моск. высш. школа милиции МВД СССР. – М., 1989. – 22 с.";1989;;;4698;
11;"Роль партийной печати Белоруссии в развитии социалистического соревнования среди тружеников сельского хозяйства (1971-1975 гг.) : автореф. дис. ... канд. ист. наук: 07.00.01 / В.А. Данилов ; БГУ им. В.И. Ленина. – Минск, 1989. – 24 с.";1989;;;4699;
11;"Дзейнасць дзяржаўных і недзяржаўных арганізацый па аказанні дапамогі бежанцам у Беларусі ў гады Першай сусветнай вайны (1914-1917 гг.) : Аўтарэф. дыс. ... ступ. канд. гіст. навук: 07.00.02 / С.Ф. Лапановіч (С.Ф. Лапанович); Установа адукацыі ""Беларус. дзярж. пед. ун-т імя Максіма Танка"". – Мінск, 2002. – 20 с. (абаронена 24.01.2003; зацверджана 04.06.2003)";2002;;;4700;
11;"Участие комсомола Белоруссии в создании химической промышленности республики (1959-1970) : автореф. дис. ... канд. ист. наук: 07.00.01 / А.С. Жмуровскій ; БГУ им. В.И. Ленина. – Мінск, 1985";1985;;;4701;
11;"Купечество Беларуси во второй половине XVIII – первой половине XIX в. : автореф. дис. ... канд. ист. наук: 07.00.02 / С.А. Семенова; Учреждение образования ""Белорус. гос. пед. ун-т им. М.Танка"". – Минск, 2004. – 25 с. (защищена 28.09.2004; утверждена 08.12.2004)";2004;;;4721;
11;"Партийное руководство комсомолом по повышению трудовой активности рабочей молодежи на промышленных предприятиях Восточной Сибири (1966-1970 гг.) : автореф. дис. ... канд. ист. наук: 07.00.01 / Г.К. Аргучинцев. – Л., 1980. – 19 с.";1980;;;4739;
11;"Трансформация правонарушений на современном этапе в белорусском обществе: автореф. дис. ... канд. юрид. наук: 12.00.01 / В.А. Литвинко. – Минск, 2008. – 23 с. (Защищена 24.04.2008; утверждена 14.01.2009)";2008;;;4742;
11;"Государственная регистрация субъектов хозяйствования в Республике Беларусь : административно-правовой аспект: автореф. дис. ... канд. юрид. наук: 12.00.14 / И.В. Малкина. – Минск, 2007. – 21 с. (Защищена 18.12.2007; утверждена 14.05.2008)";2007;;;4743;
11;"Городская реформа и становление городского самоуправления в Беларуси во второй половине XIX - начале XX вв.: автореф. дис. ... канд. юрид. наук: 12.00.01/ М.А. Юрочкин. – Минск, 2002. – 21 с. (Защищена 26.11.2003; утверждена 15.10.2003)";2003;;;4744;
11;"Корыстно-насильственная преступность: теоретико-правовые и криминологические аспекты: автореф. дис. ... канд. юрид. наук: 12.00.08 / А.Г. Сачек. – Минск, 2003. – 21 с. (Защищена 15.01.2004; утверждена 26.05.2004)";2003;;;4745;
11;"Воспроизводство рабочей силы в условиях современной научно-технической революции: автореф. дис. ... канд. эконом. наук : 08.00.01 / Ю.Р. Тихонов. – Минск, 1978. – 22 с.";1978;;;4746;
11;"Мошки (Diptera, Simuliidae) Белоруссии: автореф. дис. ... канд. биол. наук: 03.00.09 / В.М. Каплич; АН СССР, Сибир. биол. ин-т. – Новосибирск, 1987";1987;;;4747;
11;"Кровососущие мошки (DIPTERA, SIMULIIDAE) Республики Беларусь: Видовой состав, морфология, биология, роль в патологии животных, меры борьбы: : автореф. дис. ... д-ра биол. наук: 03.00.19 / В.М. Каплич; Ин-т паразитологии Рос. акад. наук. – М., 1999. – 34 с.";1999;;;4748;
11;"Особенности организации фотосинтетического аппарата у сортов ячменя разной продуктивности : автореф. дис. ... канд. биол. наук: 03.00.12 / Л.Ф. Кабашникова ; АН БССР, Ин-т эксперим. ботаники им.В.Ф.Купревича. – Минск, 1988. – 20 c.";1988;;;4749;
11;"Оптимизация структурно-функционального состояния фотосинтетического аппарата как фактор повышения продуктивности зерновых культур: автореф. дис. ... д-ра биол. наук: 03.00.02 ; 03.00.04 / Л.Ф. Кабашникова. – Минск, 2009. – 47 с. (Защищена 12.03.2009; утверждена 04.06.2009)";2009;;;4750;
11;"Институт представителей участников уголовного процесса: (По материалам Республики Беларусь): автореф. дис. ... канд. юрид. наук: 12.00.09 / В.В. Мелешко; Моск. высш. школа милиции МВД РФ. – М., 1994. – 23 с.";1994;;;4751;
11;"Правовые и организационно-тактические аспекты деятельности оперативных аппаратов органов внутренних дел по обеспечению возмещения материального ущерба, причиненного корыстными преступлениями: автореф. дис. ... канд. юрид. наук: 12.00.09 / В.С. Гальцов; Акад. МВД Республики Беларусь. – Минск, 1999. – 20 с. (Защищена 27.05.1999; утверждена 15.09.1999)";1999;;;4752;
11;"Особенности расследования уклонения от уплаты налогов: автореф. дис. ... канд. юрид. наук: 12.00.09 / Н.Г. Цыпарков. – Минск, 2001. – 20 с. (Защищена 30.11.2001; утверждена 05.03.2003)";2001;;;4753;
11;"Статистическое моделирование и анализ межотраслевого взаимодействия сезонных и малых циклических колебаний производства товаров и услуг: автореф. дис. ... канд. эконом. наук: 08.00.12 / Н.Н. Бондаренко; Белорус. гос. эконом. ун-т. – Минск, 2006. – 21 с. (Защищена 19.04.2006; утверждена 20.09.2006)";2006;;;4754;
11;"Формирование фонда оплаты по труду коллектива предприятия (объединения) в новых условиях хозяйствования : автореф. дис. ... канд. эконом. наук: 08.00.21 / Ф.И. Чернявский ; Белорус. гос. ин-т народного хоз-ва им. В.В. Куйбышева. – Минск, 1987. – 18 с.";1987;;;4755;
11;"Криминалистическое обеспечение расследования преступлений против информационной безопасности : автореф. дис. ... канд. юрид. наук: 12.00.09 / А.Н. Лепехин; Учреждение образования ""Акад. М-ва внутр. дел Респ. Беларусь"". – Минск, 2007. – 21 с. (Защищена 06.12.2007; утверждена 25.06.2008; науч. рук. Егоров Ю. А.)";2007;;;4756;
11;"Административный договор и его использование в деятельности органов внутренних дел : автореф. дис. ... канд. юрид. наук : 12.00.02 / А.А. Абдурахманов ; Моск. юрид. ин-т МВД России. – М., 1997. – 25 с.";1997;;;5086;
11;"Уголовно-правовые и криминологические аспекты предупреждения выманивания кредита или дотаций: автореф. дис. ... канд. юрид. наук: 12.00.08: 22.03.2005 / С.М. Казакевич. – Минск, 2005. – 21 с.";2005;;;5344;1
11;"Расследование дорожно-транспортных преступлений, связанных с наездами на пешеходов: автореф. дис. ... канд. юрид. наук : 12.00.09 Уголовный процесс, криминалистика; оперативно-розыскная деятельность / Р.В. Скачек ; Учреждение образования ""Акад. М-ва внутр. дел. Респ. Беларусь"". – Минск, 2012. – 23 с.";2012;;;5382;2
11;"Теория и практика прекращения уголовного преследования : автореф. дис. ... канд. юрид. наук : 12.00.09 Уголовный процесс, криминалистика; оперативно-розыскная деятельность / И.А. Горовая ; Учреждение образования ""Акад. М-ва внутр. дел. Респ. Беларусь"". – Минск, 2012. – 23 с.";2012;;;5383;2
11;"Административно-правовое обеспечение органами внутренних дел общественной безопасности в Республике Беларусь : автореф. дис. ... канд. юрид. наук : 12.00.14 Административное право, финансовое право, информационное право / С.Г.Луговский ; Учреждение образования ""Акад. М-ва внутр. дел. Респ. Беларусь"". – Минск, 2012. – 24 с.";2012;;;5438;2
11;"Проблемы криминализации общественно опасного поведения с использованием информационно-вычислительных систем : автореф. дис. … канд. юрид. наук : 12.00.08 / Н.Ф. Ахраменка ; Белорус. гос. ун-т. – Минск, 1996. – 19 с.";1996;;;5442;
11;"Повышение уровня физической подготовленности курсантов учреждений образования Министерства внутренних дел Республики Беларусь в процессе профессионально-прикладной физической подготовки : автореф. дис. ... канд. пед. наук : 13.00.04 / С.В. Шукан ; Белорус. гос. ун-т физ. культуры. - Минск, 2012. – 23 с.";2012;;;5453;1
11;"Профессиональная адаптация кадров правоохранительных органов Республики Беларусь: социологический анализ : автореф. дис. … канд. соц. наук : 22.00.08 / Е.Н. Мисун. – Минск, 2012. – 24 с.";2012;;;5499;2
11;"Криминалистическое исследование магнитных и оптических носителей объектов интеллектуальной собственности с техническими признаками контрафактности : автореф. дис. ... канд. юрид. наук: 12.00.09 / В.А. Чванкин ; Учреждение образования ""Акад. М-ва внутр. дел Респ. Беларусь"". – Минск, 2011. – 25 с.";2011;;;5512;
11;"Административно-правовые средства противодействия правонарушениям, совершаемым в сфере семейно-бытовых отношений: автореф. дис. ... канд. юрид. наук : 12.00.14 / И.Л. Федчук ; Учреждение образования ""Акад. М-ва внутр. дел Респ. Беларусь"". – Минск, 2011. – 24 с.";2011;;;5513;
11;"Особенности исправительной психологической коррекции личности корыстных преступников в условиях лишения свободы: автореф. дис. ... канд. психол. наук : 19.00.06 / В.Г. Стуканов ; М-во юстиции Рос. Федерации, Рязан. ин-т права и экономики. – Рязань, 2000. – 21 с.";2000;;;5514;
11;"Разработка методики проектирования системы теплообмена карьерного самосвала с дизельным двигателем и создание модульного алюминиевого радиатора : автореф. дис. ... канд. техн. наук : 05.05.03, 05.04.02 / А.А. Сушко ; Белорус. политех. ин-т. – Минск, 1991. – 18 с.";1991;;;5515;
11;"Ресоциализационные условия исполнения лишения свободы в отношении лиц, ранее отбывавших это наказание: автореф. дис. ... канд. юрид. наук : 12.00.08 / В.И. Степаненко ; Акад. МВД Респ. Беларусь. – Минск, 2010. – 25 с.";2010;;;5516;
11;"Подозреваемый в уголовном процессе Республики Беларусь : автореф. дис. ... канд. юрид. наук : 12.00.09 / С.В. Рыбак ; Учреждение образования ""Акад. М-ва внутр. дел Респ. Беларусь"". – Минск, 2008. – 24 с.";2008;;;5517;
11;"Уголовная ответственность сотрудников органов внутренних дел за превышение власти или служебных полномочий : автореф. дис. ... канд. юрид. наук :12.00.08 / О.З. Рыбаключева ; Белорус. гос. ун-т. – Минск, 2003. – 21 с. (Защищена 13.05.2003, утверждена 29.10.2003)";2003;;;5518;
11;"Административно-правовое регулирование управления внутренними делами Республики Беларусь : автореф. дис. ... канд. юрид. наук : 12.00.02 / БГУ. – Минск, 1999. – 19 с. (Защ. 22.04.1999 г., утв. 30.06.1999 г.)";1999;;;5519;
11;"Психологическое сопровождение подготовки специалистов в вузах МВД : на примере Республики Беларусь : автореф. дис. … канд. психолог. наук : 19.00.06 / И.А. Кибак. - СПб., 2000. - 22 с.";2000;;;5625;
11;"Правовое регулирование профессионального пенсионного страхования в Республике Беларусь : автореферат диссертации на соискание ученой степени кандидата юридических наук: специальность 12.00.05 Трудовое право / Комоцкая (Долголева) Ирина Алексеевна. – Минск, 2012. – 25 с.";2012;;;6070;2
