kind;outputdata;year;unused1;unused2;code;halfyear
2;"Пожарно-техническое и аварийно-спасательное оборудование : учеб. пособие для курсантов и слушателей высших учебных заведений по специальности ""Предупреждение и ликвидация чрезвычайных ситуаций"": в 2 ч. / Б.Л. Кулаковский, В.И. Маханько, А.В. Кузнецов, Д.А. Беляев, А.Е. Стешин, С.Л. Томчук; под ред. Б.Л. Кулаковского; Командно-инженерный ин-т МЧС Респ. Беларусь. – Минск : Респ. центр сертификации и экспертизы лицензируемых видов деятельности МЧС Республики Беларусь, 2009. – Ч. 1. – 326 с.";2009;;;1584;
2;"История государства и права зарубежных стран: учеб. пособие для студентов учреждений, обеспечивающих получение высшего образования по юридическим специальностям: в 2 ч. / М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск: Акад. МВД Респ. Беларусь, 2004-2008. – Ч. 1: История государства и права древних и средних веков / А. В. Вениосов, В. А. Шелкопляс, 2004. – 574 с.";2007;;;1712;
2;"История государства и права зарубежных стран: учеб. пособие для студентов учреждений, обеспечивающих получение высшего образования по юридическим специальностям: в 2 ч. / М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск: Акад. МВД Респ. Беларусь, 2004-2008. – Ч. 2: История государства и права Нового и Новейшего времени / А. В. Вениосов, В. В. Сажина, 2008. – 543 с.";2008;;;1713;
2;"Религиоведение: практикум: учеб. пособие для студентов учреждений, обеспечивающих получение высшего образования / П. И. Костюкович; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2007. – 207 с.";2007;;;1816;
2;"Человек. Общество. Государство : тестовый тренажер для подготовки к централизованному тестированию: пособие для учащихся учреждений, обеспечивающих получение общего среднего образования / П.М. Гламбоцкий, В.Ф. Пекарский. – 3-е изд. – Минск : Аверсэв, 2008. – 317 с. – (Школьникам, абитуриентам, учащимся)";2008;;;1817;
2;"Основы современного естествознания: учеб. пособие / А.А. Козел, Л.Е. Лойко, С.В. Масленченко, Ф.В. Пекарский ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2009. – 163, [1] с.  (Гриф МО)";2009;;;1818;
2;"Обществоведение : тестовый тренажер для подготовки к централизованному тестированию: пособие для учащихся учреждений, обеспечивающих получение общего среднего образования / П. М. Гламбоцкий, Ф. В. Пекарский. – 4-е изд. – Минск : Аверсэв, 2009. – 311 с. – (Школьникам, абитуриентам, учащимся)";2009;;;1819;
2;"Уголовный процесс. Особенная часть : учеб. пособие для студентов специальностей ""Правоведение"", ""Экономическое право"" учреждений, обеспечивающих получение высшего образования / М. А. Шостак. – Минск : Амалфея, 2006. – 559 с.";2006;;;1860;
2;"Конституционное право Республики Беларусь : практикум : учеб. пособие для студентов учреждений, обеспечивающих получение высшего образования по юридическим специальностям / А.И. Курак, А.А. Подупейко ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск: Акад. МВД Респ. Беларусь, 2007. – 279 с. (Гриф МО)";2007;;;1875;
2;"Очерки истории Беларуси : учеб. пособие для студентов учреждений, обеспечивающих получение высш. образования / П.Г.Чигринов. – Минск : Вышэйшая школа, 2007. – 463 с.";2007;;;1891;
2;"Уголовно-исполнительное право : учеб. пособие для студентов специальности ""Правоведение"" вузов / А.В. Шарков. – Минск : ООО ""Тесей"", 2002. – 174, [1] с.";2002;;;2501;
2;"Основы экологии и энергосбережения : учеб. пособие / В.В. Маврищев, Г.С. Сачек ; М-во внутрен. дел Респ. Беларусь, учреждение образования ""Акад. М-ва внутрен. дел Респ. Беларусь"". – Минск : Акад. МВД, 2010. – 224 с.";2010;;;2950;
2;"Уголовное право Республики Беларусь. Общая часть : практикум : учеб. пособие / Д.Л. Гулякевич, Э.А. Саркисова. – Минск : ГИУСТ БГУ, 2010. – 430 с.";2010;;;2953;
2;"Гражданское право. Особенная часть : учеб. пособие для студентов учреждений, обеспечивающих получение высшего образования по юридическим специальностям / Д.А. Колбасин ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Амалфея, 2011. – 830 с. (Гриф МО)";2011;;;3124;1
2;"Философия : учеб. пособие / А.А. Козел, Л.Е. Лойко, И.А. Рябков, А.И. Татарников ; под общ. ред. А.А. Козела. - Минск : Акад. МВД Респ. Беларусь, 2006. - 416 с.";2006;;;3276;
2;"Грамадазнаўства : вучэбны дапаможнік для 11-га класа агульнаадукацыйных устаноў з беларускай мовай навучання / М.І. Вішнеўскі, Л.М. Рабцаў (Л.М.Рябцев) [і інш.]; пад рэд. М.І. Вішнеўскага. – Мінск : Вышэйшая школа, 2010. – 262 с.";2010;;;3491;
2;"Обществоведение : учебное пособие для 11-го класса общеобразовательных учреждений с русским языком обучения / М.И. Вишневский, Л.М. Рябцев [и др.]; под ред. М. И. Вишневского. – Минск : Народная асвета, 2010. – 268 с.";2010;;;3492;
2;"Хозяйственное право : учеб. пособие для студентов высших учебных заведений по экономическим специальностям / Ю.А. Амельченя, О.А. Бакиновская, В.С. Гальцов, А.Г. Сачек, Т.А. Сигаева. – Минск : БГЭУ, 2011. – 508 с.  (Гриф МО)";2011;;;3593;1
2;"Глава 10,11 / Н.А. Горбаток // Основы военного права : учеб. пособие для курсантов и слушателей высших учебных заведений по военным специальностям / О.В. Шелков, И.И. Мах [и др.]; под общ. ред. Н.А. Горбатка, С.Б. Матвейчука, О.В. Шелкова. – Минск : ИВЦ Минфина, 2011. – С. 48-72";2011;;;3668;1
2;"Следственные действия : учеб. пособие / П.В. Мытник ; под науч. ред. И.И. Басецкого. – Минск : Акад. МВД Респ. Беларусь, 2005. – 111 с.";2005;;;3718;
2;"Криминология и профилактика преступлений : учеб. пособие / Авраменко Е.А. (гл. 21); Аникеева Н.А., Куценков И.И. (гл. 10); Бахур О.И. (гл. 1, 5); Дикович И.И. (гл. 24); Кашевский В.А. (гл. 4, 7); Крынская Н.В. (гл. 8 в соавторстве с Примаченком А.А.); Куличкова Л.И. (гл. 14); Мороз В.В. (гл. 9, 11, 18); Мороз О.В. (гл. 19); Пахомчик С.Д. (гл. 13); Примаченок А.А. (гл. 2, 3; 8 (в соавторстве с Крынской И.В.), 12); Ретнёва Н.И. (гл. 23); Сачек А.Г. (гл. 20); Свило С.М. (гл. 6, 16); Сёмин А.А. (гл. 17); Часнок С.Ю. (гл. 15, 22) ; под общ. ред. В.А. Кашевского ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2011. – 428 с.";2011;;;3873;2
2;"Профессионально-прикладная физическая подготовка сотрудников органов внутренних дел : учеб. пособие / В.В. Леонов (гл. 1.2, 1.3, 1.7, 2.2–2.6), А.А. Глазырин (введ., гл. 1.7, 2.1), А.Ч. Марцулевич (гл. 1.3, 1.5, 1.6, 2.1, 2.7), Е.Л. Абрамович (гл. 1.5), О.И. Белевич (гл. 1.2), С.А. Гайдук (гл. 1.4), А.И. Гапонов (гл 1.5), С.Н. Ереметько (гл. 1.5), Л.В. Ермаков (гл. 1.1), А.Ю. Новик (гл. 1.4), Д.Ю. Новик (гл. 1.4), С.С. Новик (гл. 1.3, 1.4), Д.Н. Савич (гл. 1.6), А.И. Скриганюк (гл. 1.5), В.С. Сохадзе (гл. 1.4), Е.С. Тищенко (гл. 1.3), В.С. Ткачев (гл. 1.4). Г.А. Урбан (гл. 1.4), Н.М. Цыркунов (гл. 1.2, 2.1), С.В. Шукан (гл. 1.5) ;  под общ. ред. В.В. Леонова ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2011. – 201 с.";2011;;;3888;2
2;"Уголовное право : практикум : учеб. пособие для студентов учреждений высш. образования по спец. ""Правоведение"", ""Экономическое право"", ""Политология"" / Н.А. Бабий, В.В. Марчук [и др.] ; под общ. ред. В.В. Марчука. – Минск : ГИУСТ БГУ, 2011. – 624 с.";2011;;;4019;2
2;"Римское частное право : учеб. пособие для студентов учреждений высшего образования по специальностям «Правоведение», «Международное право», «Экономическое право», «Политология» / Д.А. Колбасин, Е.В. Лобатенко ; М-во внутр. дел Респ. Беларусь, Акад. М-ва внутр. дел Респ. Беларусь. – Минск : Акад. МВД Респ. Беларусь, 2012. – 202, [1] с. : схемы ; 21 см.";2012;;;4284;1
2;"Семейное право Беларуси : учеб. пособие / В.И. Пенкрат ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2012. – 235 с.";2012;;;4303;1
2;"Гражданское право. Практикум. В 2 частях. Часть 1 : учеб. пособие / И.В. Савина ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2012. – 360 с.";2012;;;4304;1
2;"Специальная техника органов внутренних дел : учеб. пособие для обучающихся учреждений высшего образования Министерства внутренних дел Республики Беларусь / В.В. Бачила, С.В. Бородич, В.Е. Козлов ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД Респ. Беларусь, 2012. – 184 с. (гриф МВД)";2012;;;4317;1
2;"Огневая подготовка : учеб. пособие / М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь» ; сост. А.В. Долидович, А.В. Селецкий, О.Е. Орловский, В.С. Редута, Р.Е. Чернецкий. – Минск : Акад. МВД, 2012. – 199 с.";2012;;;4639;1
2;"Оперативно-розыскная деятельность органов внутренних дел. Общая часть : учеб. пособие / И.И. Басецкий, В.Ч. Родевич, В.П. Шиенок ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2012. – 333 с.";2012;;;4769;2
2;"Беларуская мова. Юрыдычная лексіка : вучэб. дапамож. / А.В. Каценка (Е.В. Котенко), В.К. Мароз (В.К. Мороз); М-ва ўнутр. спраў Рэсп. Беларусь, установа адукацыі “Акадэмія М-ва ўнутр. спраў Рэсп. Беларусь”. – Мінск : Акад МУС Рэсп. Беларусь, 2012. – 137, [3] c.";2012;;;4775;2
2;"Уголовное право. Особенная часть : учеб. пособие / Е.А. Авраменко (гл. 9); С.В. Ананич (гл. 8, гл. 18 в соавторстве, подразд. 12.5.1); О.И. Бахур (гл. 1, 16, подразд. 12.4.4); В.М. Веремеенко (гл. 20 в соавторстве); С.В. Добриян (гл. 18 в соавторстве); А.Н. Дрозд (гл. 22 в соавторстве); В.А. Кашевский (гл. 11 и 19 в соавторстве); Н.В. Крынская (гл. 6 в соавторстве); А.И. Лукашов (гл. 10); В.В. Мороз (гл. 17, гл. 19 в соавторстве, подразд. 12.4.3); С.Д. Пахомчик (гл. 2, 3, подразд. 12.5.2); А.А. Примаченок (гл. 6 и подразд. 12.4.1, 12.4.2 в соавторстве); Н.И. Ретнёва (гл. 7, подразд. 12.3.9); А.Л. Савенок (гл. 13); А.В. Сальникова (гл. 11 и подразд. 12.4.1, 12.4.2 в соавторстве); Э.А. Саркисова (введение, гл. 4); С.М. Свило (гл. 5, подразд. 12.4.5); Р.А. Середа (гл. 14, подразд. 12.3.8, 12.4.6); А.А. Сёмин (гл. 15); А.А. Сосновский (гл. 12, гл. 20 в соавторстве); В.С. Яловик (гл. 21, гл. 22 в соавторстве, подразд. 12.3.7) ; под ред. В.А. Кашевского; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2012. – 734, [2] с.";2012;;;4786;2
2;"Правовые основы дорожного движения : учеб. пособие для учащихся учреждений, реализующих образовательные программы среднего специального и профессионально-технического образования / Н.Л. Бондаренко, Л.М. Рябцев, Т.В. Телятицкая, Д.В. Гвоздев, под общ. ред. Л.М. Рябцева. – Минск : Респ. ин-т проф. образования, 2012. – 151 с.";2012;;;4787;2
2;"Основы медицинских знаний : учеб. пособие / Э.В. Туманов, М.Ю. Кашинский, А.О. Гусенцов ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2012. – 439 с. (гриф МО)";2012;;;4848;2
2;"Технико-криминалистическая экспертиза документов : учеб. пособие / Н.В. Ефременко (гл. 1, 2, 4, 6-8), И.А. Анищнко (гл. 4, 5), О.С. Бочарова (гл. 1, 5, 6, 8), Е.В.Захаренко (гл. 3); под ред. Н.В. Ефременко ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2012. – 343 с. (Гриф МВД)";2012;;;5002;2
2;"Организация режима в исправительных учреждениях : учеб. пособие / В.Б. Шабанов, В.С. Красиков, Н.В. Кийко ; под ред. В.Б. Шабанова ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2013. – 187 с. (Гриф МВД Республики Беларусь)";2013;;;5047;1
2;"Экономическая теория : учеб. пособие / И.Н. Бобкова (главы 1-5, 15, 16, 19), А.И. Авраменко (главы 8-13), А.Я. Коховец (главы 6, 7), Ю.Р. Тихонов (главы 14, 17, 18) ; под общ. ред. И.Н. Бобковой ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2013. – 187 с.";2013;;;5049;1
2;"Правовые акты управления в деятельности органов внутренних дел : учеб. пособие / А.А. Абдурахманов ; М-во внутр. дел Рос. Федерации, гос. учреждение ""Всерос. науч.-исслед. ин-т"". – М.: ВНИИ МВД России, 2006. – 63 с.";2006;;;5085;1
2;"Административно-деликтное право : учеб. пособие для студентов учреждений высшего образования по юридическим специальностям / Г.А. Василевич, С.Г. Василевич, С.В. Добриян. – Минск : Адукацыя і выхаванне, 2013. – 648 с.";2013;;;5250;1
2;"Трудовое право : учеб. пособие / А.А. Греченков. – Минск : Адукацыя i выхаванне, 2013. – 376 с. (Гриф Минобразования)";2013;;;5307;1
2;"Основы медицинских знаний : учеб. пособие / Э.В. Туманов, М.Ю. Кашинский, А.О. Гусенцов / М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – 2-е изд. – Минск : Акад. МВД, 2013. – 439, [1] c. (гриф МО)";2013;;;5385;1
2;"Правоохранительные органы России : учеб. пособие / А.А. Абдурахманов, Н.Г. Новикова, В.П. Замыцких, Н.И. Птуха. – Владимир : Атлас, 2008. – 371 с.";2008;;;5511;2
2;"Организация управления в сфере исполнения наказания (организационно-правовые аспекты) : учеб. пособие / В.Б. Шабанов (гл. 4), В.И. Огородников (предисл., гл. 1, 4), В.Н. Летунов (гл. 1, 2), В.Ф. Ермолович (гл. 1), В.В. Шлыков (гл. 3), А.Ю. Долинин (гл. 5), А.В. Акчурин (гл. 6) ; под общ. ред. В.Б. Шабанова и В.И. Огородникова ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2013. – 294, [2] с. (Гриф МВД Республики Беларусь)";2013;;;5521;1
2;"Исправительная педагогика : учеб пособие / В.Г. Стуканов ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2013. – 395 с. (Гриф МВД Республики Беларусь)";2013;;;5545;1
2;"Научно-методологические основы управления органами внутренних дел : учеб. пособие : в 2 ч. / А.П. Леонов ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2013. – Ч. 1. – 323 с. (Гриф МВД Республики Беларусь)";2013;;;5548;2
2;"Научно-методологические основы управления органами внутренних дел : учеб. пособие : в 2 ч. / А.П. Леонов ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2013. – Ч. 2. – 331 с. (Гриф МВД Республики Беларусь)";2013;;;5549;2
2;"Административное право : учеб. пособие : в 2 ч. / И.В. Козелецкий (гл. 1, 4, 8, 9; гл. 2, 5, 6, 7, 14, 15 в соавт.); А.И. Сухаркова (гл. 2, 5, 15 в соавт.); С.В. Добриян (гл. 16 в соавт.); А.А. Постникова (гл. 12); Д.В. Гвоздев (гл. 3, 10, 11, 13); В.Н. Крюков (гл. 14 в соавт.); М.А. Пашкеев (гл. 6, 16 в соавт.); О.Ч. Яковицкий (гл. 6, 7 в соавт.); О.Н. Ковалева (гл. 6 в соавт.) ; под общ. ред. И.В. Козелецкого, А.И. Сухарковой ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2013. – Ч. 1 : Административно-регулятивное право / И.В. Козелецкий [и др.]. – 438 с. (Гриф МВД Республики Беларусь)";2013;;;5550;2
2;"Процессуальное положение обвиняемого :  учеб. пособие / С.В. Ананич. – Минск :  Репринт, 1997. – 48 с.";1997;;;5630;
2;"Криминалистические учеты: учеб. пособие / А.П. Пацкевич; М-во внутрен. дел Респ. Беларусь, Акад.МВД. – Минск: Акад. Респ. Беларусь, 2000. – 103 с.";2006;;;5647;
2;"Криминология: общ. часть: учеб. пособие / Н.Ф. Ахраменка, В.А. Кашевский; Гуманитар.-эконом. негос. ин-т. – Минск : ЗАО «Веды», 1998. – 123 с.";1998;;;5768;
2;"Уголовное право Республики Беларусь. Особенная часть : учеб. пособие для специальностей ""Правоведение"" и ""Эконом. право"" вузов / Н.Ф. Ахраменка, Н.А. Бабий, В.В. Борода [и др.]; под ред. Н.А. Бабия, И.О. Грунтова. – Минск : ООО ""Новое знание"", 2002. – 912 с.";2002;;;5769;
2;"Экспертиза по делам о дорожно-транспортных происшествиях : учеб. пособие / М.В. Ермолович (М.В. Галезник); под ред. И.И. Басецкого. – Минск : Амалфея, 2001. – 96 с.";2001;;;5804;
2;"Правовое регулирование работы с несовершеннолетними и молодежью : учеб. пособ. / О.П. Колченогова. – Минск : Изд-во «Тесей», 1999. – С.";1999;;;5855;
2;"Предупреждение преступности несовершеннолетних: учеб. пособие / О.П. Колченогова ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2005. – 150 с.";2005;;;5857;
2;"Изучение курса трудового права в юридическом вузе МВД СССР : учеб. пособие / А.А. Греченков. – Минск : Минская высшая школа МВД СССР, 1990. – 59 с.";1990;;;5899;
2;"Рабочее время / А.А. Греченков // Основы права : учеб. пособие / С.Г. Дробязко [и др.] ; под ред. В.А. Витушко, В.Г. Тихини, Г.Б. Шишко. – Минск : БГЭУ, 2002. – Гл. 5. – С. 517-530";2002;;;5916;
2;"Административное право : учеб. пособие : в 2 ч. / А.И. Сухаркова (гл. 17, 18, 19, 20); С.В. Добриян (гл. 24, 25, 29, 33, 34); Д.П. Семенюк (гл. 21, 30, 35); В.Н. Крюков (гл. 31); И.Л. Федчук (гл.26, 27, 28); А.А. Тариков (гл. 23 ; гл. 22, 32 в соавт.);  В.В. Зиновенко (гл. 22, 32 в соавт.); М.А. Пашкеев (гл. 24 в соавт.) ; под общ. ред. И.В. Козелецкого, А.И. Сухарковой ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2013. – Ч. 2 : Административно-деликтное право. Процессуально-исполнительное право / А.И. Сухаркова [и др.]. – 454, [2] с. (Гриф МВД Республики Беларусь)";2013;;;6063;2
2;"Экспертиза холодного и метательного оружия / Н.В. Ефременко, В.П. Егоров, А.А. Артюшин ; под ред. Н.В. Ефременко / М-во внутр. дел Респ. Беларусь, учреждение образования ""Акад. М-ва внутр. дел Респ. Беларусь"". – Минск : Акад. МВД, 2013. – 123, [1] с. (Гриф МВД)";2013;;;6105;2
2;"Уголовное право Республики Беларусь. Особенная часть. Практикум : учеб. пособие / С.В. Ананич (темы 30, 40); О.И. Бахур (темы 23, 38); А.Н. Дрозд (тема 44); В.А. Кашевский (тема 33); Н.В. Крынская (темы 28, 41); В.В. Мороз (темы 39, 41); С.Д. Пахомчик (темы 24, 25, 32); А.А. Примаченок (тема 28); Н.И. Ретнёва (темы 29, 31); О.З. Рыбаключева (тема 42 ""Преступления против интересов службы""); А.Л. Савенок (тема 35); А.В. Сальникова (тема 33); Э.А. Саркисова (тема 26); С.М. Свило (темы 27, 31); А.А. Сёмин (тема 37); Р.А. Середа (тема 36); А.А. Сосновский (тема 34); В.С. Яловик (тема 43, 44) ; под ред. Э.А. Саркисовой ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2013. – 155, [1] с. (Гриф МВД)";2013;;;6106;2
2;"Профилактика юношеского суицида : пособие для педагогов-психологов и педагогов соц. учреждений общего сред., проф.-техн., сред. спец. образования, соц.-пед. учреждений / А.А. Урбанович [и др.]. – Минск : Пачатковая школа, 2013. – 400 с.: ил. (Гриф МО)";2013;;;6153;2
2;"Квалификация преступлений : учеб. пособие / В.В. Марчук ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2013. – 210 с.";2013;;;6154;2
2;"Гражданское право. Общая часть : учеб. пособие / И.В.Савина ; М-во внутр. дел Респ. Беларусь, учреждение образования ""Акад. М-ва внутр. дел. Респ. Беларусь"". – Минск : Акад. МВД, 2013. – 383, [1] с.";2013;;;6442;2
2;"Понятие социального обеспечения, его функции, формы и виды (гл. 1 § 1.1, 1.3); Понятие, предмет, метод и система права социального обеспечения (гл. 2); Принципы права социального обеспечения (гл. 4); Правоотношения в сфере социального обеспечения (гл. 5); Пособия по праву социального обеспечения (социальные пособия) (гл. 14) / А.А. Греченков // Право социального обеспечения : учеб. пособие / Г.А. Василевич [и др.] ; под ред. Х.Т. Мелешко. – Минск : Амалфея, 2013. – С. 8-12, 23-58, 81-110, 359-412";2013;;;6756;2
2;"Особенности расследования уголовных дел о преступлениях против интеллектуальной собственности, когда объектом преступного посягательства является программный продукт : пособие / Ю.М. Юбко, И.А. Судникович ; учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2014. – 27, [1] с. (Гриф МВД)";2014;;;6781;1
2;"Методика расследования уголовных дел о распространении порнографических материалов с использованием компьютерной техники в сети Интернет, локальных сетях : пособие / П.В. Гридюшко, И.Г. Мухин ; учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2014. – 41, [3] с. (Гриф МВД)";2014;;;6782;1
2;"Органы внутренних дел в реализации института миграции и убежища : учеб. пособие / А.И. Федорако ; учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2014. – 203, [1] с. (Гриф МВД)";2014;;;6789;1
2;"Семейное право Беларуси : учеб. пособие / В.И. Пенкрат ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – 2-е изд., испр. и пересмотр. – Минск : Акад. МВД, 2014. – 235 с. (гриф Минобразования)";2014;;;6952;1
2;"Таможенные органы в системе обеспечения национальной безопасности  : учеб. пособие  / В.С. Гайдельцов.  – Минск.: ГУО ИНБ Респ. Беларусь, 2014. – 48 с. (Гриф КГБ)";2014;;;7098;1
2;"Административное процессуально-исполнительное право : учеб. пособие / Г.А. Василевич, С.В. Добриян, И.Л. Федчук, И.В. Козелецкий, С.Г. Василевич, А.В. Денисевич ; под ред. Г.А. Василевича, С.В. Добрияна. – Минск : Адукацыя i выхаванне, 2014. – 320 с. (гриф МО)";2014;;;7170;2
2;"Английский язык. Юридическая лексика / English. Law Professional Vocabulary: учеб пособие / С.С. Денисова, И.Л. Кашинцева; учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск: Акад. МВД, 2014. – 215 (1) с. (гриф МО)";2014;;;7172;2
2;"Административно-деликтное и процессуально-исполнительное право: сборник образцов административно-процессуальных документов : учеб. нагляд. пособие / С.В. Добриян, И.Л. Федчук, И.В. Козелецкий, В.В. Коляго, В.Н. Крюков, А.Л. Федорович, В.А. Русак, О.И. Левшук, В.В. Зиновенко ; учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2014. – 154 с. (Гриф МВД)";2014;;;7179;2
2;"Курс трудового права. Особенная часть. Кн. 1: Индивидуальное трудовое право : в 3 т. / А.А. Греченков, А.А. Войтик [и др.] ; под общ. ред. О.С. Курылевой и К.Л. Томашевского. – Минск : Тесей, 2014. – Т. 2. – С. 292-331, 352-420 (Гриф МО)";2014;;;7228;2
2;"Условия и пределы применения физической силы, специальных средств, оружия, боевой и специальной техники военнослужащими внутренних войск / О.В. Шелков // Правовая работа во внутренних войсках Министерства внутренних дел Республики Беларусь : учеб. пособие / С.В. Павлющик [и др.] ; под ред. И.Н. Наумнеко. – Минск : УО «Военная академия Республики Беларусь», 2014. – Гл. 8. – С. 181-204 ( Гриф Минобороны)";2014;;;7237;2
