kind;outputdata;year;unused1;unused2;code;halfyear
1;"Теория государства и права: учебник для вузов / В.В. Лазарев, С.В. Липень. – 4-е изд., испр. и доп. – М.: Издательство Юрайт, ИД Юрайт, 2010. – 634 с. – (Университеты России).   (Рекомендовано УМО по юридическому образованию вузов Рос. Федерации)";2010;;;1711;
1;"Трудовое право : учебник / Н.А. Горбаток (§ 1.1–1.3 (– С. 8-30); А.А. Греченков (§ 5.3 (– С. 127-142), Гл. 12 (– С. 440-480), Гл. 14 (– С. 503-519); Д.А. Колбасин (§ 7.1–7.5 (– С. 195-242) [и др.] ; под общ. ред. В.И. Семенкова. – 4-е изд., перераб. и доп. – Минск : Амалфея, 2011. – 768 с.";2011;;;1893;2
1;"Криминалистика : учебник : в 3 ч. Ч. 1. Теоретические основы криминалистики / А.И. Габа (гл. 5, 8, 9), Г.И. Грамович (гл. 3, 5, 6, 7, 10), В.Л. Григорович (гл. 10), Г.Б. Дергай (гл. 10), Г.Н. Мухин (гл. 1, 2, 4, 8, 9), А.П. Пацкевич (гл. 11), Г.В. Федоров (гл. 10) / М-во внутрен. дел Респ. Беларусь, Акад. МВД ; под ред. Г.Н. Мухина. – 2-е изд., испр. – Минск : Акад. МВД, 2010. – 215 с. (Гриф МО)";2010;;;2014;
1;"Криминалистика : учебник : в 3 ч. Ч. 2. Криминалистическая тактика / И.А. Анищенко (гл. 25), А.И. Габа (гл. 12, 13, 14, 24), Г.И. Грамович (гл. 25), Г.Б. Дергай (гл. 21, 23), Д.В. Исютин-Федотков (гл. 22), Е.И. Климова (гл. 18, 20), В.М. Логвин (гл. 15), О.В. Маркова (гл. 20), Г.Н. Мухин (гл. 12, 16), Н.И. Порубов (гл. 17), Г.В. Федоров (гл. 19) / М-во внутрен. дел Респ. Беларусь, Акад. МВД ; под ред. Г.Н. Мухина. – 2-е изд., испр. – Минск : Акад. МВД, 2010. – 243 с. (Гриф МО)";2010;;;2364;
1;"Уголовное право Республики Беларусь : Общая часть : учебник / В.В. Мороз; Фонд развития и поддержки независимых науки и высш. шк., Белорус. негос. ин-т упр., финансов и эконом. – Минск : БелНИУФЭ, 1997. – 369 с. – (Серия ""Право"")";1997;;;2502;
1;"Криминалистика : учебник : в 3 ч. Ч. 3 Криминалистическая методика / А.И. Габа (гл. 31), И.В. Капустина (гл. 27, 33), Е.И. Климова (гл. 35), А.Н. Лепехин (гл. 38), Н.И. Лагун (гл. 32, 37), Г.Н. Мухин (гл. 26, 39), А.П. Пацкевич (гл. 29, 30), Н.И. Порубов (гл. 28, 36), Г.В. Федоров (гл. 31, 34) / М-во внутрен. дел Респ. Беларусь, Акад. МВД ; под ред. Г.Н. Мухина. – 2-е изд., испр. – Минск : Акад. МВД, 2010. – 243 с. (Гриф МО)";2010;;;2901;
1;"Общая теория права и государства : учебник / С.В. Липень (темы 15, 19 (в соавт.) [и др.] ; под ред. В.В. Лазарева. - 5-е изд., перераб. и доп. – М. : Норма : Инфра-М, 2010. – 592 с.";2010;;;2951;
1;"Административное право : учебник для учащихся специальности ""Правоведение"" учреждений, обеспечивающих получение среднего специального образования / Л.М. Рябцев [и др.]; под ред. Л.М. Рябцева. – Минск : Амалфея, 2011. – 318 с.";2011;;;3490;2
1;"Криминалистика : учебник / Н.И. Порубов, Г.И. Грамович, А.Н. Порубов, Г.В. Фёдоров ; под общ. ред. Н.И. Порубова, Г.В. Фёдорова. – Мінск : Вышэйшая школа, 2011. – 639 с. (Гриф МО)";2011;;;3556;1
1;"История государства и права зарубежных стран : учебник / А.В. Вениосов, В.А. Данилов [и др.]; под ред. А.В. Вениосова. – Минск : Тетра-системс, 2011. – 544 с. (гриф МО)";2011;;;3667;1
1;"Уголовно-исполнительное право : учебник  / А.В. Шарков. – Минск : Тесей, 2012. – 3-е изд. испр. и доп. – 384 с. (гриф МО)";2012;;;3707;1
1;"Освобождение от наказания, сроки давности и погашение судимости несовершеннолетних (§ 5) / А.А. Примаченок // Лучший учебник уголовного права (Общая часть). – Издание проф. В.Б. Малинина. – СПб.: ГКА Спб., 2011. – С. 706-738 (816 с.)";2011;;;4072;2
1;"Освобождение от наказания, сроки давности и погашение судимости несовершеннолетних (§ 5) / А.А. Примаченок // Энциклопедический учебник уголовного права (Общая часть) : в 2 т. – Т. 2. – Издание проф. В.Б. Малинина. – СПб. ГКА. Спб., 2011. – С. 1314-1361 (1464 с.)";2011;;;4073;2
1;"История государства и права зарубежных стран : учебник для курсантов и слушателей высших учебных заведений Министерства внутренних дел Республики Беларусь / А.В. Вениосов, Г.К. Аргучинцев, В.А. Данилов, В.А. Шелкопляс, В.В. Сажина ; под ред. А. В. Вениосова. – 2-е изд. – Минск : ТетраСистемс, 2012. – 543, [1] с.";2012;;;4528;1
1;"Уголовный процесс. Общая часть : учебник / И.В. Данько (гл. 2, 9, 10), Ю.С. Климович (гл. 8), В.В. Мелешко (гл. 7), П.В. Мытник (гл. 3), С.В. Рыбак (гл. 4), О.Г. Шевченко (гл. 5), М.А. Шостак (гл. 1, 6) ; под общ. ред. И.В. Данько ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2012. – 478 с. (Гриф МВД Респ. Беларусь)";2012;;;4565;2
1;"Юридическая этика : учеб. для студентов учреждений высш. образования по юрид. специальностям / Н.И. Порубов, А.Н. Порубов. – Минск : Выш. шк., 2012. – 318, [1] с.";2012;;;4847;2
1;"Территориальная оборона Республики Беларусь : учебник / Д.В. Ермолович, С.В. Зась [и др.] ; под общ. ред. Л.С. Мальцева. – Минск: «Белорусский Дом Печати», 2012. – 356 с.";2012;;;5018;2
1;"История государства и права зарубежных стран : учебник для студентов учреждений  высшего образования по юридическим специальностям «Политология», «Международное право», «Правоведение», «Экономическое право» / А.В. Вениосов, В.А. Данилов, Г.К. Аргучинцев [и др.] ; под ред. А.В. Вениосова, В.В. Сажиной ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2013. – 639 с.";2013;;;5304;1
1;"Общая теория государства и права : учебник для студентов учреждений  высшего образования по юрид. спец. / А.Ф. Вишневский, Н.А. Горбаток, В.А. Кучинский ; под ред. В.А. Кучинского ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2013. – 479 с.";2013;;;5305;1
1;"Криминалистика: учебник / А.П. Пацкевич [и др.]; М-во внутрен. дел Респ. Беларусь, Акад.МВД; под ред. д-ра юрид. наук, проф. Г.Н. Мухина. – Минск: Акад. Респ. Беларусь, 2006. – __ с.";2006;;;5648;
1;"Наниматели как субъекты трудового права (разд. 5.3.); Рабочее время и время отдыха (гл. 9) / А.А. Греченков // Трудовое право : учебник / В.И. Семенков [и др.] ; под общ. ред. В.И. Семенкова. – Минск : Амалфея, 1997. – С. 91-107; 228-260";1997;;;5910;
1;"Рабочее время и время отдыха / А.А. Греченков // Основы права : учебник / Г.А. Василевич [и др.] ; под общ. ред. Г.Б. Шишко. – Минск : Амалфея, 2002. – Гл. 35. – С. 630-659";2002;;;5915;
1;"Наниматели как субъекты трудового права (гл. 5 (§ 5.3); Рабочее время и время отдыха (гл. 10) / А.А. Греченков // Трудовое право : учебник / В.И. Семенков [и др.] ; под общ. ред. В.И. Семенкова. – 2-е изд, перераб. и доп. – Минск : Амалфея, 2002. – С. 99-116; 351-396";2002;;;5917;
1;"Наниматели как субъекты трудового права (§ 5.3) / А.А. Греченков // Трудовое право : учебник / В.И. Семенков, Г.А. Василевич [и др.] ; под общ. ред. В.И. Семенкова. – 3-е изд, перераб. и доп. – Минск : Амалфея, 2006. – Гл. 5. – С. 110-127";2006;;;5924;
1;"Рабочее время и время отдыха / А.А. Греченков // Трудовое право : учебник / В.И. Семенков, Г.А. Василевич [и др.] ; под общ. ред. В.И. Семенкова.  – 3-е изд, перераб. и доп. – Минск : Амалфея, 2006. – Гл. 12. – С. 440-489";2006;;;5925;
1;"Рабочее время. Время отдыха / А.А. Греченков // Трудовое и социальное право : учебник / Г.А. Василевич, И.Г. Воробьев, Х.Т. Мелешко, Г.Б. Шишко [и др.] ; под общ. ред. В.И. Семенкова. – Минск : Книжный дом, 2006. – Гл. 9, 10. – С. 129-161";2006;;;5926;
1;"Рабочее время и время отдыха / А.А. Греченков // Основы права : учебник / В.Н. Артемова, С.А. Балашенко, А.В. Барков [и др.] ; под общ. ред. Г.Б. Шишко. – 3-е изд., стереотип. – Минск : Книжный дом, 2006. – Гл. 18. – С. 235-257";2006;;;5927;
1;"Рабочее время / А.А. Греченков // Основы права : учебник / В.Н. Артемова [и др.] ; под общ. ред. Г.Б. Шишко. – 2-е изд., стереотип. – Минск : Книжный дом, 2005. – Гл. 18. – С. 235-257";2005;;;6755;
1;"Рабочее время и время отдыха (разд. 8.8) / А.А. Греченков // Основы права : учебник / А.В. Барков [и др.] ; под общ. ред. Г.Б. Шишко. – Минск : Амалфея, 1998. – С. 468-494";1998;;;6758;
1;"Рабочее время / А.А. Греченков // Трудовое и социальное право : учебник / под общ. ред. В.И. Семенкова. – Минск : Амалфея, 1999. – Гл. 9; разд. 9.1–9.6. – С. 267-286";1999;;;6765;
1;"Уголовное право Республики Беларусь. Общая часть : учебник / Э.А.Саркисова // М-во внутр. дел Респ. Беларусь,  УО «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2014. – 559 с.";2014;;;6877;1
1;"Международное частное право : учебник / В.Г. Тихиня, Н.И. Рудович ; учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2014. – 368 с.";2014;;;6978;1
1;"Общая теория государства и права : учебник для студентов учреждений  высшего образования по юрид. спец. / А.Ф. Вишневский, Н.А. Горбаток, В.А. Кучинский ; под ред. В.А. Кучинского ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – 2-е изд. –  Минск : Акад. МВД, 2014. – 479 с.";2014;;;7063;1
1;"Уголовное право. Общая часть : учебник / Д.Г. Мороз (гл. 22, § 2, с. 707–726); В.В. Марчук (гл. 10, с. 222–275; гл. 12, с. 335–390; 577–591); Е.В. Новикова (гл. 9, с. 191–222; гл. 19, 592–604) [и др.] ; под ред. И.О. Грунтова, А.В. Шидловского. – Минск : Изд. центр БГУ, 2014. – 727 с.";2014;;;7169;2
1;"Административное право : учебник для учащихся учреждений образования, реализующих образовательные программы среднего специального образования по специальности «Правоведение» / Л. М. Рябцев, Д.В., Гвоздев  [и др.]. - Минск : Адукацыя i выхаванне, 2014. - 319 с.";2014;;;7282;2
1;"Административное право : учебник / Л.М. Рябцев, Д.В. Гвоздев [и др.]. – Минск : БГУ, 2014. – 607 с.";2014;;;7283;2
1;"Правовые основы дорожного движения: учебник / Л.М. Рябцев, Д.В. Гвоздев, Н.Л. Бондаренко. – Минск.: РИПО, 2015 – 163 с.";2015;;;7933;1
1;"Соглашения и коллективные договоры / А.А. Греченков // Основы права : учебник / под общ. ред. Л. М. Рябцева, Г. Б. Шишко. – Минск : РИПО, 2014. – С. 213– 217";2014;;;7976;2
1;"Трудовое право : учебник / Д. В. Гвоздев, А. А. Греченков, Н. А. Горбаток, Д. А. Колбасин, Л. М. Рябцев [и др.] : под ред. В. И. Семенкова. – Минск : Адукацыя i выхаванне, 2016. – 712 с.";2016;;;9132;2
1;"Гражданское право : учебник : в 2 ч. / Д. А. Колбасин ; учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Академия МВД, 2016. –Ч. 1. – 492 с.";2016;;;9408;2
1;"Информатика и информационные технологии в профессиональной деятельности : учеб. / А. Н. Лепехин, А. В. Душкин [и др.] ; под ред. В. П. Корячко, М. И. Купцова. – Рязань : Академия ФСИН России, 2016. – 354 с.";2016;;;9423;2
1;"Общая теория государства и права: учебник / А. Ф. Вишневский, Н. А. Горбаток, В. А. Кучинский ; под ред. проф. В. А. Кучинского ; Акад. М-ва внутр. дел Респ. Беларусь. – 3-е изд., пересмотр. – Минск : Академия МВД, 2017. – 479 с.";2017;;;9612;1
1;"Уголовное право. Общая часть : учебник / Э. А. Саркисова ; учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – 2-е изд., пересмотр. и доп. – Минск : Академия МВД, 2017. – 559, [1] с.";2017;;;10005;1
1;"Евразийское трудовое право : учебник / А. А. Греченков (С. 350–378), Е. А. Волк  [и др.] ; под общ. ред. М. В. Лушниковой, К. С. Раманкулова, К. Л. Томашевского. – М. : Проспект, 2017. – 496 с.";2017;;;10426;2
1;"Гражданское право : учебник : в 2 ч. / Д. А. Колбасин ; учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Академия МВД, 2017. – Ч. 2. – 655 с.";2017;;;10427;2
1;"Основы права : учебник / Г. А. Василевич, Д. В. Гвоздев, А. А. Греченков  [и др.] ; под ред. Л. М. Рябцева, Г. Б. Шишко. – 2-е изд., перераб. и доп. – Минск : РИПО, 2018. – 382 с.";2018;;;10998;1
1;"Основы медицинских знаний : учебник / Э. В. Туманов, М. Ю. Кашинский, А. О. Гусенцов ; учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Академия МВД. – 2018. – 439 [1] с. (25,58 усл. печ. л.)";2018;;;11379;2
