kind;outputdata;year;unused1;unused2;code;halfyear
7;"Тайна исповеди, угроза в отношении судьи, уклонение от отбывания наказания, уклонение от превентивного надзора, укрывательство преступлений, уничтожение или повреждения леса по неосторожности, уничтожение или повреждение особо охраняемых объектов, уничтожение или повреждение торфяников, условия уголовной ответственности, фальсификация доказательств, цели уголовной ответственности, экологически опасные вещества и отходы, экоцид, эпидемия, эпизоотия / В.В. Марчук // Белорусская юридическая энциклопедия: в 4 т. – Т. 4. Т–Я / редкол.: С.А. Балашенко [и др.]. – Минск : ГИУСТ БГУ, 2013. – С. 90, 98, 99, 106, 114, 115, 126, 149, 201, 253, 271, 281";2013;;;5394;1
7;"Полиция зарубежных стран : справ. пособие / В.В. Бачила [и др.] ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2013. – 140 с.";2013;;;5546;1
7;"Сервис и туризм : словарь-справочник / А.А. Абдурахманов [и др.] ; под ред. Ю. Свириденко, О. Гайхмана. – М.: Инфра-М, 2008. – С. 432 с.";2008;;;5573;
7;"Словарь-справочник терминов по криминологии и юридической психологии / О.П. Колченогова. – Минск:  Изд-во «Амалфея». 2003";2003;;;5860;
7;"Словарь-справочник терминов по профессиональной психологии / О.П. Колченогова. – М.: Изд-во  АООТ «Политех-4», 1997";1997;;;5861;
7;"Комментарий к ст. 127, 129, 130 (кроме п. 4), 131, 133, 134 Кодекса законов о труде Республики Беларусь / А.А. Греченков // Кодекс законов о труде Республики Беларусь. Постатейный комментарий / В.И. Кривой, А.А. Луферов, Л.Я. Островский [и др.]. – Минск : Белорус. кадровый центр «Профессионал», 1993. – С. 87-89";1993;;;5900;
7;"Пенсии / А.А. Греченков // Справочник юрисконсульта : в 4 т. – Т. 3 : Комментарий действующего законодательства Республики Беларусь / А.В. Алехнович [и др.]. – Минск : ООО «Амалфея», 1997. – Гл. 28. – С. 705-742";1997;;;5906;
7;"Государственное социальное страхование / А.А. Греченков // Справочник юрисконсульта : в 4 т. – Т. 3 : Комментарий действующего законодательства Республики Беларусь / А.В. Алехнович [и др.]. – Минск : ООО «Амалфея», 1997. – Гл. 30. – С. 766-789";1997;;;5907;
7;"Пособия / А.А. Греченков // Юридический справочник работника по кадрам / Б.А. Волков [и др.] ; под общ. ред. Г.Б. Шишко. – 2-е изд, перераб. и доп. – Минск : Амалфея, 1998. – Гл. 5. – С. 672-706";1998;;;5909;
7;"Трудовое право : Основные положения курса : справочное пособие / А.А. Греченков. – Минск : Тетра Системс, 1999. – 80 с.";1999;;;5912;
7;"Рабочее время и его нормирование (гл. 5.2); Понятие и виды времени отдыха (гл. 5.3); Пособия (гл. 6.3) / А.А. Греченков // Юридический справочник работника по кадрам : в 2 ч. / Под общ. ред. Г.Б. Шишко. – 3-е изд, перераб. и доп. – Минск : Амалфея, 2001. – Ч. 2. – С. 128-204; 532-567";2001;;;5914;
7;"Комментарий к ст. 5, 6, 149–156, 183–192; гл. 10 Трудового кодекса Республики Беларусь / А.А. Греченков // Комментарий к Трудовому кодексу Республики Беларусь / под общ. ред. Г.А. Василевича. – 3-е изд., перераб. и доп. – Минск : Амалфея, 2005. – С. 26-40, 480-508, 522-528, 565-576";2005;;;5921;
7;"Комментарий к гл. 14 Трудового кодекса Республики Беларусь / А.А. Греченков, И.М. Гурский // Комментарий к Трудовому кодексу Республики Беларусь / под общ. ред. Г.А. Василевича. – 3-е изд., перераб. и доп. – Минск : Амалфея, 2005. – С. 589-598";2005;;;5922;
7;"Комментарий к гл. 35 Трудового кодекса Республики Беларусь / А.А. Греченков // Комментарий к Трудовому кодексу Республики Беларусь / под общ. ред. Г.А. Василевича. – 3-е изд., перераб. и доп. – Минск : Амалфея, 2005. – С. 928-950";2005;;;5923;
7;"Комментарий к гл. 13-15 Трудового кодекса Республики Беларусь / А.А. Греченков // Комментарий к Трудовому кодексу Республики Беларусь : с постатейными приложениями и образцами документов / под общ. ред. В.Г. Голованова, В.И. Семенкова. – Минск : Дикта, 2009. – С. 733-790";2009;;;5930;
7;"Постатейный комментарий к Жилищному кодексу Республики Беларусь. Раздел I. Общие положения. Глава 11. Отчуждение, приобретение и ипотека жилых помещений (статьи 72–76) (по состоянию на 05.03.2013) / О.В. Шелков // Консультант Плюс : Беларусь. Технология 3000 [Электронный ресурс] / ООО “ЮрСпектр”, Нац. центр правовой информ. Респ. Беларусь. – Минск, 2013";2013;;;6064;2
7;"Сборник основных международно-правовых документов и нормативных правовых актов Республики Беларусь в области атомной энергетики, ядерной и радиационной безопасности: текст по состоянию на 1 июля 2013 г. / авт. сост.: В.А. Кашевский, А.А. Сёмин, В.С. Яловик // учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2013. – 151 с.";2013;;;6269;2
7;"Языковой суверенитет / А.В. Шавцова // Белорусская юридическая энциклопедия : в 4 т. редкол.: С.А. Балашенко [и др.] – Минск : ГИУСТ БГУ, 2013. – Т. 4. Т-Я – С. 299-301";2013;;;6362;2
7;"Уполномоченный по правам человека / А.В. Шавцова // Белорусская юридическая энциклопедия : в 4 т. редкол.: С.А. Балашенко [и др.] – Минск : ГИУСТ БГУ, 2013. – Т. 4. Т-Я – С 118-120";2013;;;6363;2
7;"Юридические гарантии прав и свобод человека / А.В. Шавцова // Белорусская юридическая энциклопедия : в 4 т. редкол.: С.А. Балашенко [и др.] – Минск : ГИУСТ БГУ, 2013. – Т. 4. Т-Я – С. 291-293";2013;;;6364;2
7;"Библиография научных дисциплин криминального цикла (1960–2010 гг.) : Уголовное право. Уголовно-процессуальное право. Уголовно-исполнительное право. Прокурорский надзор. Криминалистика. Криминология / учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь», Гос. учреждение «Науч.-практ. центр проблем укрепления законности и правопорядка Генер. прокуратуры Респ. Беларусь» ; сост.: Н.А. Бабий, В.В. Бачила, А.Л. Савенок, В.Б. Шабанов, В.М. Хомич, А.Е. Гучок, П.Я. Киреенко, С.И. Герасимова, С.К. Данилова, В.М. Филиппенков, С.А. Акулова, М.П. Венглинский, А.А. Сорокин ; отв. за вып. Н.А. Бабий. – Минск : Акад. МВД, 2014. – 359, [1] с.";2014;;;6489;1
7;"Пенитенциарная система Беларуси / В.Б. Шабанов, И.И. Куценков // Энциклопедия пенитенциарного права / под общ. ред. Р.А. Ромашова. – Самара : Самарский юрид. ин-т ФСИН России, 2013. – С. 260–269";2013;;;6507;2
7;"Комментарий к ст. 5, 6, 149–156, 183–192; гл. 10, 14; (совместно с Гурским И.М.); гл. 35 Трудового кодекса Республики Беларусь / А.А. Греченков // Комментарий к Трудовому кодексу Республики Беларусь / под общ. ред. Г.А. Василевича. – Минск : Амалфея, 2000. – С. 26–31, 475–481, 517–528, 431–460, 541–550, 870–893";2000;;;6767;
7;"Комментарий к ст. 5, 6, 149–156, 183–192; гл. 10, 14; (совместно с Гурским И.М.) ; гл. 35 Трудового кодекса Республики Беларусь / А.А. Греченков // Комментарий к Трудовому кодексу Республики Беларусь / под общ. ред. Г.А. Василевича. – 2-е изд., перераб. и доп. – Минск : Амалфея, 2003. – С. 26–31, 516–522, 559–570, 473–501, 583–592, 911–933";2003;;;6775;
7;"Комментарий к гл. 13–15 Трудового кодекса Республики Беларусь / А.А. Греченков // Комментарий к Трудовому кодексу Республики Беларусь / Г.А. Василевич, К.И. Кеник, Р.И. Филипчик [и др.]. – 2-е изд., перераб. и доп.  – Минск : Дикта, 2011. – С. 630-679";2011;;;6780;
7;"Академия : международная деятельность : сб. материалов / В.В. Бачила, А.А. Подупейко, А.А. Кравченко ; М-во внутр. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2012. – Вып. 3. – 83 с.";2012;;;6820;1
7;"Академия : система международной деятельности : информ.-справ. пособие / В.В. Бачила [и др.] ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – 2-е изд., доп. – Минск : Акад. МВД, 2012. – 48 с.";2012;;;6821;1
