kind;outputdata;year;unused1;unused2;code;halfyear
4;"История органов внутренних дел Беларуси : курс лекций / А.Ф. Вишневский (предисловие, лекции 2, 3, 4), В.А. Данилов (лекции 7, 8), А.С. Жмуровский (лекции 1, 4, 10), С.Ф. Лапанович (лекция 6), А.А. Радоман (лекция 1), С.А. Семенова (лекция 3, 5), А.Н. Юшкевич (лекция 9) ; под ред. А.Ф. Вишневского ; М-во внутрен. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутрен. дел Респ. Беларусь». – Минск : Акад. МВД, 2010. – 218 с.";2010;;;2943;
4;"Участие специалиста в следственных действиях : курс лекций / О.В. Маркова (введение, лекции 1, 2, 5-8); И.А. Анищенко (лекции 3, 4); М.В. Галезник (лекции 1, 2) ; под. общ. ред. О.В. Марковой ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. МВД Респ. Беларусь». – Минск : Акад. МВД, 2010. – 111 с.";2010;;;3279;
4;"Общая теория государства и права : курс лекций / А.Ф. Вишневский. –  4-е изд., перераб. и доп. – Минск : Тесей, 2010. – 304 с.";2010;;;3323;
4;"Общая теория государства и права : курс лекций : [для студентов юридических вузов] / А.Ф. Вишневский. – 5-е изд., уточненное и доп. – Минск : Тесей, 2011. – 365, [1] с.";2011;;;3469;2
4;"Международное публичное право (особенная часть) : курс лекций / А.В. Гурин ; Акад. упр. при Президенте Респ. Беларусь. – Минск : Акад. упр. при Президенте Респ. Беларусь, 2010. – 176 с.";2010;;;3548;
4;"Криминалистическая тактика : курс лекций / Г.В. Фёдоров, В.Л. Григорович. – Минск : Тесей, 2011. – 176 с.";2011;;;3558;2
4;"Судебная бухгалтерия (включая бухгалтерский учет и аудит) : курс лекций / Н.Г. Цыпарков, И.В. Сауткин ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2011. – 242 с.";2011;;;3786;2
4;"Делопроизводство и режим секретности : курс лекций / Н.М. Бобович, П.Л. Боровик, А.П. Жалов ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2011. – 199 с.";2011;;;3805;2
4;"Экологическая деятельность органов внутренних дел : курс лекций / А.Н. Сапогин ; М-во внутр. дел Респ. Беларусь, учреждение образования ""Акад. М-ва внутр. дел Респ. Беларусь"". – Минск : Акад. МВД, 2011. – 87 с.";2011;;;3816;1
4;"Римское частное право : курс лекций / Д.А. Колбасин, Е.В. Лобатенко ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2011. – 206 с.";2011;;;3819;2
4;"Философия : курс лекций / Л.Е. Лойко ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь. – Минск : Акад. МВД, 2011. – 245 с.";2011;;;3891;2
4;"Организация управления уголовно-исполнительной системой : курс лекций / А.В. Шарков, В.И. Степаненко, А.И. Гладкевич ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2012. – 134 с.";2012;;;4272;1
4;"Финансовое право : курс лекций / А.А. Вишневский, И.В. Сауткин, С.М. Тихоненко ; под общ. ред. А.А. Вишневского ; М-во внутр. дел Респ. Беларусь, учреждение образования ""Акад. М-ва внутр. дел Респ. Беларусь"". – Минск : Акад. МВД, 2012. – 267 с.";2012;;;4362;1
4;"Правовое регулирование оперативно-розыскной деятельности таможенных органов : курс лекций / В.С. Гайдельцов ; Институт нац. безопасности. – Минск, 2012. – 77 с.";2012;;;4393;1
4;"Общие положения криминалистики и криминалистическая техника : курс лекций / В.Л. Григорович, Г.В. Фёдоров, И.И. Лузгин ; под ред. Г.В. Фёдорова. – Новополоцк : ПГУ, 2012. – 272 с.";2012;;;4425;1
4;"Криминология и профилактика преступлений. Общая часть : курс лекций / О.П. Колченогова, И.И. Куценков, Н.А. Легенченко, С.Ю. Часнок ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2012. – 231 с.";2012;;;4453;1
4;"Общая теория  государства и права : курс лекций / А.Ф. Вишневский. – 6-е изд. перераб. и доп. – Минск :Тесей, 2012. – 370 с.";2012;;;4530;1
4;"Международное публичное право : курс лекций / А.А. Подупейко, Н.И. Рудович [и др.]; под ред. А.А. Подупейко ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2012. – 398, [1] с.";2012;;;4833;2
4;"Судебная медицина : курс интенсивной подготовки / Ю.В. Кухарьков, А.О. Гусенцов, М.Ю. Кашинский. – Минск : ТетраСистемс, 2012. – 160 с.";2012;;;5026;2
4;"Теория судебной экспертизы : курс лекций / Е.Ю. Горошко, И.А. Анищенко ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2013. – 219 с.";2013;;;5078;1
4;"Основы охраны общественного порядка : курс лекций / И.В. Козелецкий, А.К. Ситко ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2013. – 147 с. (Гриф МВД Республики Беларусь)";2013;;;5551;2
4;"Краткий курс лекций по криминологии : Общая часть : учеб. пособие / В.А. Кашевский, Н.Ф. Ахраменка. – Минск : БНИП, 1996. – 102 с.";1996;;;5998;
4;"Правовая информатика : курс лекций / Н.А. Аникеева [и др.]; под общ. ред. А.Н. Лепёхина. – М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2013. – 207 с.";2013;;;6244;2
4;"Профилактика преступлений : курс лекций / О.П. Колченогова, Н.А. Легенченко ; учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2014. – 106, [2] с. (Гриф МВД)";2014;;;6783;1
4;"Административная деятельность органов внутренних дел : курс лекций : в 2 ч. / А.А. Постникова; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск: Акад. МВД, 2014. – Ч. 2. – 234 с.";2014;;;7076;1
4;"Криминалистическая методика : курс лекций для студентов специальности 1-24 01 02 «Правоведение» / В.Л. Григорович, И.И. Лузгин; под ред. В.Л. Григоровича. – Новополоцк : ПГУ, 2014. – 292 с.";2014;;;7370;2
4;"Общая теория криминалистики и криминалистическая техника : курс лекций / В.Л. Григорович. – Минск : Тетралит, 2014. – 304 с.";2014;;;7371;2
4;"Введение в криминологию: лекции / В.А. Ананич ; учреждение образования ""Акад. М-ва внутр. дел Респ. Беларусь"". – Минск : Акад. МВД, 2014. – 159 с.";2014;;;7429;2
4;"Педагогика и психология высшей школы : курс лекций / И.А. Андарало ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Бела-русь». – Минск : Акад. МВД, 2013. – 123 с.";2013;;;7468;2
4;"Информатика и математика : курс лекций / Т.Г. Чудиловская ; учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД, 2015. – 235, [1] с.";2015;;;7720;1
4;"Психодиагностика : курс лекций : в 2 ч. / А. Н. Пастушеня [и др.]. – Рязань : Акад. ФСИН России, 2017. – Ч. 2. – 150 с.";2017;;;11349;2
4;"Психодиагностика. Психометрические основы психодиагностики : курс лекций / А. Н. Пастушеня [и др.]. – Рязань : Акад. ФСИН России, 2017. – 92 с.";2017;;;11350;2
