kind;outputdata;year;unused1;unused2;code;halfyear
6;"Связь между убежищем и миграцией : учеб.-метод. пособие / Л.А. Васильева (гл. 1, 2, 7; гл. 8 совм. с О.И. Бахуром), А.И. Федорако (гл. 3), Ю.О. Фёдоров, А.И. Бородич, А.З. Игнатюк (гл. 4), А.В. Селиванов (гл. 5, 6.1), Л.В. Павлова (гл. 6.2-6.3), О.И. Бахур (гл. 8 совм. с Л.А. Васильевой) ; Междунар. обществ. объединение по науч.-исслед. и информ.-образоват. программам «Развитие». – Минск : Асобны, 2007. – 239 с.";2007;;;855;
6;"Экономическая теория (вкл. Основы приватизации и реформирования экономики Республики Беларусь) : планы семинарских занятий и методические указания по их проведению / М-во внутрен. дел Респ. Беларусь, Акад. МВД ; авт.-сост. А.И. Авраменко. – Минск : Акад. МВД Респ. Беларусь, 2007. – 67 с.";2007;;;1393;
6;"Программа и методические рекомендации по организации и проведению учебной практики студентов дневной формы обучения факультета права Академии МВД Республики Беларусь (по специальности 1-24 01 03 – Экономическое право) / В.С. Гальцов, А.Г. Сачек, С.М. Тихоненко ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2007. – 24 с.";2007;;;1394;
6;"Программа и методические рекомендации по организации и проведению учебной практики студентов дневной формы обучения факультета права Академии МВД Республики Беларусь (по специальности 1- 24 01 02 - Правоведение) / В.С. Гальцов, А.Г. Сачек ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2007. – 22 с.";2007;;;1395;
6;"Хозяйственные споры и порядок их разрешения : метод. рекоменд. по проведению практ. занятий / Н.В. Коноплицкий ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2007. – 57 с.";2007;;;1396;
6;"Финансовое право : учеб.-метод. пособие / А.А. Вишневский ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2007. – 38 с.";2007;;;1401;
6;"Хозяйственное право : учеб.-метод. материалы / В.Н. Радоман, А.В. Сальникова, А.Г. Сачек ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2007. – 47 с.";2007;;;1402;
6;"Правовое регулирование учета, анализа и аудита (бухгалтерское право) : учеб.-метод. комплекс / Н. Г. Цыпарков ; Минский ин-т упр. – 3-е изд., переработанное и дополненное. – Минск : Издательство МИУ, 2008. – 388 с.";2008;;;1425;
6;"Экологическое право : учеб.-метод. комплекс / Н.Г. Цыпарков ; Минский ин-т упр. – Минск : Изд-во МИУ, 2009. – 220 с.";2009;;;1465;
6;"Правовое обеспечение внешнеэкономической деятельности предприятий : метод. рекоменд. для студентов очной формы обучения / М-во внутрен. дел Респ. Беларусь, Акад. МВД ; авт.-сост. А.Н. Лепехин. – Минск : Акад. Респ. Беларусь, 2007. – 51 с.";2007;;;1498;
6;"Земельное и аграрное право : метод. рекоменд. для курсантов очной формы обучения / М-во внутрен. дел Респ. Беларусь, Акад. МВД ; авт.-сост. А.Н. Лепехин. – Минск : Акад. МВД Респ. Беларусь, 2008. – 33 с.";2008;;;1500;
6;"Огневая подготовка : метод. рекоменд. по изучению дисциплины / А.В. Долидович, А.В. Маракулин ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2008. – 40 с.";2008;;;1550;
6;"Как стать водителем / В.А. Кадулин, А.Е. Цеховой, Л.К. Фармагей, М.С. Свистун, Е.Л. Карпович, Д.Г. Кузлякин, В.М. Дерман. – Минск : Тонпик, 2008. – 39 с.";2008;;;1583;
6;"История государства и права славянских народов : метод. указания / М-во внутрен. дел Респ. Беларусь, Акад. МВД ; авт.-сост. К. И. Барвинок, В. А. Данилов, А. Н. Юшкевич. – Минск : Акад. МВД Респ. Беларусь, 2007. – 80 с.";2007;;;1612;
6;"Общая теория права : учеб.-метод. пособие : для слушателей системы переподготовки / Е. В. Борщева ; М-во образования Респ. Беларусь, Белорус. гос. эконом. ун-т. – Минск : БГЭУ, 2010. – 115 с.";2010;;;1659;
6;"Культурология : материалы к лекциям / М-во внутрен. дел Респ. Беларусь, Акад. МВД, Каф. философии ; авт.-сост.: П.Г. Мартысюк, С.В. Масленченко. – Минск : Акад. МВД Респ. Беларусь, 2006. – 112 с.";2006;;;1759;
6;"Экологическое право : учеб.-метод. комплекс / Н.Г. Цыпарков ; Учреждение образования ""Мин. ин-т упр."". – Минск : Изд-во МИУ, 2004. – 216 с.";2004;;;1848;
6;"Правовое регулирование учета, анализа и аудита : бухгалтерское право : учеб.-метод. комплекс / Н.Г. Цыпарков ; Минский ин-т упр. – 2-е изд., исправленное и дополненное. – Минск : Издательство МИУ, 2006. – 336 с.";2006;;;1867;
6;"Основы права : учеб.-метод. пособие : для слушателей / Е.В. Борщева, Н.П. Вербицкий, В.И. Ноздрин-Плотницкий, К.К. Уржинский ; М-во образования Респ. Беларусь, Белорус. гос. эконом. ун-т. – Минск : БГЭУ, 2008. – 120 с.";2008;;;1869;
6;"Медицинская психология : учеб.-метод. пособие / М. Ю. Кашинский ; БИП - Институт правоведения, Каф. психологии. – Минск : БИП-С плюс, 2006. – 75 с.";2006;;;1885;
6;"Уголовно-исполнительное право : учеб.-метод. комплекс [для студентов] / Ю.Л. Сиваков, Д.В. Шаблинская ; Минский ин-т упр. – Минск : МИУ, 2007. – 259 с.";2007;;;1894;
6;"Социология права : учеб.-метод. пособие / М-во внутрен. дел Респ. Беларусь, Акад. МВД, Каф. философии ; авт.-сост.: П.И. Костюкович, А.И. Левко. – Минск : Акад. МВД Респ. Беларусь, 2006. – 147 с.";2006;;;1896;
6;"Религиоведение : учеб.-метод. пособие / М-во внутрен. дел Респ. Беларусь, Акад. МВД, каф. философии ; авт.-сост. П.И. Костюкович. – Минск : Акад. МВД Респ. Беларусь, 2006. – 58 с.";2006;;;1897;
6;"Основы медицинских знаний : метод. указания по орг. и проведению практ. занятий / А.О. Гусенцов // М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Бларусь, 2007. – 36 с.";2007;;;2239;
6;"Основы управления органами внутренних дел : материалы к лекциям / Ю.Л. Сиваков ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2007. – 108 с.";2007;;;2242;
6;"Психолого-педагогические аспекты профилактики правонарушений среди несовершеннолетних / П.В. Горонин, О.Э. Схопчик; М-во внутрен. дел. Респ. Беларусь, Акад. МВД. – Минск: Акад. МВД Респ. Беларусь, 2006. – 55 с.";2006;;;2273;
6;"Судебная бухгалтерия : материалы к лекции / Н.Г. Цыпарков, И.В. Сауткин, А.А. Малышко ; предисл. А.В. Окунея. – Минск : Акад. МВД Респ. Беларусь, 2006. – 132 с.";2006;;;2279;
6;"Международное право : типовая учеб. программа по специальности 1 – 93 01 02 «Судебная экспертиза» / А.А. Подупейко, А.И. Курак ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2008.";2008;;;2470;
6;"Конституционное право : учеб.-метод. пособие для слушателей и студентов заочной формы обучения / М-во внутрен. дел Респ. Беларусь, Акад. МВД ; авт.-сост.: А.А. Подупейко, И.А. Канашевич. – Минск : Акад. МВД Респ. Беларусь, 2002. – 40 с.";2002;;;2471;
6;"Конституционное право : учеб.-метод. пособие / М-во внутрен. дел Респ. Беларусь, Акад. МВД ; авт.-сост.: А.А. Подупейко, И.А. Канашевич. – Минск : Акад. МВД Респ. Беларусь, 2002. – 68 с.";2002;;;2472;
6;"Конституционное право : типовая учеб. программа для вузов по специальности 1 – 93 01 02 «Судебная экспертиза» / А.А. Подупейко ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2008";2008;;;2474;
6;"Конституционное право Республики Беларусь : учеб.-метод. пособие для слушателей очной формы обучения / П.Л. Богданович, А.В. Гайдаров, А.А. Подупейко ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 1997. – 52 с.";1997;;;2475;
6;"Конституционное право Республики Беларусь : учеб.-метод. пособие для слушателей заочного обучения / П.Л. Богданович, А.А. Подупейко ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 1997. – 44 с.";1997;;;2476;
6;"Конституционное право Республики Беларусь : учеб. программа / П.Л. Богданович, А.В. Гайдаров, А.А. Подупейко ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 1997. – 24 с.";1997;;;2477;
6;"Конституционное право зарубежных стран : учеб. программа / М-во внутрен. дел Респ. Беларусь, Акад. МВД ; авт.-сост.: С.П. Чигринов, А.А. Подупейко, М.Г. Головач. – Минск : Акад. МВД Респ. Беларусь, 2002. – 24 с.";2002;;;2478;
6;"Конституционное право зарубежных стран : учеб.-метод. пособие для слушателей и студентов заочной формы обучения / М-во внутрен. дел Респ. Беларусь, Акад. МВД ; авт.-сост.: С.П. Чигринов, А.А. Подупейко, М.Г. Головач, П.В. Агеенков, Р.А. Середа. – Минск : Акад. МВД Респ. Беларусь, 2003. – 39 с.";2003;;;2479;
6;"Конституционное право зарубежных стран : типовая учебная программа по специальности 1-93 01 02 «Судебная экспертиза» / А.А. Подупейко ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2009";2009;;;2480;
6;"Гражданское и семейное право: материалы университетского учебного курса по специальности “правоведение” для обучающихся, имеющих высшее неюридическое образование : учеб.-метод. пособие / А.В. Долидович – Минск : Акад. МВД Респ. Беларусь, 2000. – 27 с.";2000;;;2483;
6;"Земельное и аграрное право : материалы университетского учебного курса по специальности “правоведение” для обучающихся, имеющих высшее неюридическое образование : учеб.-метод. пособие / А.В. Долидович. – Минск : Акад. МВД Респ. Беларусь, 2000. – 25 с.";2000;;;2484;
6;"Основы экологии: материалы университетского учебного курса по специальности “правоведение” для обучающихся, имеющих высшее неюридическое образование : учеб.-метод. пособие / А.В. Долидович. – Минск : Акад. МВД Респ. Беларусь, 2000. – 20 с.";2000;;;2485;
6;"Актуальные вопросы информационного права : учеб. программа по специальности 1-24 80 01 «Юриспруденция» / М-во внутрен. дел Респ. Беларусь, Акад. МВД ; авт.-сост. А.Н. Лепехин. – Минск : Акад. МВД Респ. Беларусь, 2010. – 13 с.";2010;;;2497;
6;"Земельное право : метод. рекоменд. для слушателей заочной формы обучения по подготовке контрольных работ / М-во внутрен. дел Респ. Беларусь, Акад. МВД ; авт.-сост. А.Н. Лепехин. – Минск : Акад. МВД Респ. Беларусь, 2009. – 17 с.";2009;;;2499;
6;"Уголовное право Республики Беларусь. Общая часть : учеб.-метод. комплекс для курсантов и студентов 2-х курсов факультетов Акад. МВД Респ. Беларусь / М-во внутрен. дел Респ. Беларусь, Акад. МВД, Каф. уголовного права и криминологии ; авт.-сост.: В.В. Мороз, О.В. Мороз. – Минск : Акад. МВД Респ. Беларусь, 2004. – 87 с.";2004;;;2507;
6;"Уголовно-исполнительное право : научно-методологические основы : базов. учеб. программа для адъюнктов науч.-пед. фак. Акад. МВД Респ. Беларусь по специальности 24 01 02 ""Правоведение"" / А.В. Шарков, В.Б. Шабанов, В.С. Красиков ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2003. – 64 с.";2003;;;2535;
6;"Специальная техника органов внутренних дел : базовая учеб. программа по курсу / Под ред. В.В. Бачилы. – Минск : Акад. МВД Респ. Беларусь, 2002. – 23 с.";2002;;;2536;
6;"Оперативное обслуживание подразделениями уголовного розыска ГО(РУ)РОВД административных территорий : базовая учеб. программа по спецкурсу / Под ред. В.В. Бачилы. – Минск : Акад. МВД Респ. Беларусь, 2002. – 19 с.";2002;;;2537;
6;"Образовательный стандарт. Высшее образование. Специальность: 1– 93 01 02 Судебная экспертиза / В.В. Бачила, В.Ф. Бурейко, В.П. Егоров [и др.]; ред. Г.П. Карповская. – Минск : М-во образования Респ. Беларусь, 2003. – 35 с.";2003;;;2538;
6;"Основы оперативно-розыскной деятельности : базовая учеб. программа  по специальности 1-24 01 02 «Правоведение» / Сост. В.В. Бачила, И.В. Ломоть. – Минск : Акад. МВД Респ. Беларусь, 2004. – 27 с.";2004;;;2539;
6;"Специальная техника органов внутренних дел : базовая учеб. программа по курсу / В.В. Бачила, С.В. Бородич, В.Е. Козлов ; под ред. В.В. Бачилы. – Минск : Акад. МВД Респ. Беларусь, 2007. – 23 с.";2007;;;2540;
6;"Оперативно-розыскная деятельность органов внутренних дел : учеб. программа по специальности 1-24 01 02 «Правоведение» / И.И. Басецкий, В.В. Бачила, В.Б. Шабанов [и др.]. – Минск : Акад. МВД Респ. Беларусь, 2007. – 58 с.";2007;;;2541;
6;"Специальная техника органов внутренних дел : учеб. программа для специальности 1-23 01 02 «Судебная экспертиза» / В.В. Бачила, С.В. Бородич, В.Е. Козлов. – Минск : Акад. МВД Респ. Беларусь, 2008. – 27 с.";2008;;;2542;
6;"Специальная техника органов внутренних дел : учеб. программа для специальности 1-24 01 02 «Правоведение» / В.В. Бачила, С.В. Бородич, В.Е. Козлов. – Минск : Акад. МВД Респ. Беларусь, 2008. – 27 с.";2008;;;2543;
6;"Образцы документов, оформляемых при проведении оперативно-розыскного мероприятия «проверочная закупка» : практ. руководство / Сост. В.В. Бачила ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2006. – 28 с.";2006;;;2545;
6;"Образцы документов, оформляемых при проведении оперативно-розыскного мероприятия «оперативный эксперимент» : практ. руководство / В.В. Бачила ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2006. – 34 с.";2006;;;2546;
6;"Уголовно-исполнительное право : программа по курсу / В.Б. Шабанов, А.В. Шарков, В.Н. Руткевич ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 1997. – 31 с.";1997;;;2868;
6;"Уголовно-исполнительное право : рабоч. учеб. программа / А.В. Шарков, В.Б. Шабанов, В.Н. Руткевич ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 1996. – 42 с.";1996;;;2869;
6;"Организация борьбы с организованной рецидивной преступностью : учеб. программа / В.П. Ашитко, В.Б. Шабанов, А.В. Шарков [и др.]; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 1999. – 8 с.";1999;;;2870;
6;"Организация режима отбывания наказания : рабоч. программа / В.П. Ашитко, В.Б. Шабанов, А.А. Кот ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 1999. – 9 с.";1999;;;2871;
6;"Основы управления в ИТУ : рабоч. программа / В.П. Ашитко, В.Б. Шабанов, А.А. Кот ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 1999. – 14 с.";1999;;;2872;
6;"Уголовно-исполнительное право : учеб. программа / А.В. Шарков, В.Б. Шабанов, О.В. Смирнов [и др.] ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2001. – 48 с.";2001;;;2873;
6;"Оперативно-розыскная деятельность органов внутренних дел : базов. учеб. программа / В.В. Бачила, В.Б. Шабанов, В.Н. Лепешко [и др]; М-во внутрен. дел Респ. Беларусь, Акад. МВД ; под общ. ред. И.И. Басецкого, В.В. Бачилы. – Минск : Акад. МВД Респ. Беларусь, 2002. – 67 с.";2002;;;2874;
6;"Организация режима отбывания наказания : базов. учебная программа / В.Б. Шабанов, В.С. Красиков ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2003. – 20 с.";2003;;;2875;
6;"Оперативно-розыскная деятельность в ИТУ : рабоч. программа / В.П. Ашитко, В.Б. Шабанов, А.А. Кот ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 1997. – 48 с.";1997;;;2876;
6;"Организация режима в исправительных учреждениях : учеб. программа / В.Б. Шабанов, Н.В. Кийко ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 2008. – 14 с.";2008;;;2877;
6;"Предотвращение проникновения в ИТУ запрещенных предметов. Организационно-правовые меры : учеб.-метод. пособие / С.А. Кадушкин, В.Б. Шабанов, А.А. Кот ; М-во внутрен. дел Респ. Беларусь, Акад. МВД.– Минск : Акад. МВД Респ. Беларусь, 1999. – 41 с.";1999;;;2880;
6;"Особенности формирования и причины противоправного поведения несовершеннолетних : учеб.-метод. пособие / В.Б. Шабанов, С.А. Кадушкин, Е.А. Никишин. – Минск : Бестпринт, 2001. – 54 с.";2001;;;2881;
6;"Психология профессиональной деятельности юриста : учеб.-метод. пособие для студентов психологических, юридических специальностей / В.Б. Шабанов, А.Л. Лукьянович ; БИП - Институт правоведения. – Минск : БИП-С плюс, 2006. – 78 с.";2006;;;2882;
6;"Планы проведения занятий со старшими оперуполномоченными и оперуполномоченными исправительных учреждений на ФПК / В.Б. Шабанов, А.А. Будкевич ; М-во внутрен. дел Респ. Беларусь, Акад. МВД, каф. оперативно-розыскной деятельности. – Минск : Акад. МВД Респ. Беларусь, 2007. – 27 с.";2007;;;2883;
6;"Планы проведения занятий со старшими оперуполномоченными и оперуполномоченными исправительных учреждений открытого типа на ФПК / В.Б. Шабанов, А.А. Будкевич ; М-во внутрен. дел Респ. Беларусь, Акад. МВД, каф. оперативно-розыскной деятельности. – Минск : Акад. МВД Респ. Беларусь, 2007. – 15 с.";2007;;;2884;
6;"Уголовно-исполнительное право : учеб.-метод. рекоменд. для слушателей заочн. формы обуч. / В.Б. Шабанов, Н.Ф. Ахраменка, И.И. Куценков ; М-во внутрен. дел Респ. Беларусь, Акад. МВД. – Минск : Акад. МВД Респ. Беларусь, 1997. – 32 с.";1997;;;2885;
6;"Оперативно-розыскная деятельность органов внутренних дел (Общая часть) : метод. рекоменд. по проведению занятий с курсантами дневной формы обучения / В.Б. Шабанов, А.А. Будкевич ; М-во внутрен. дел Респ. Беларусь, Акад. МВД, каф. оперативно-розыскной деятельности. – Минск : Акад. МВД Респ. Беларусь, 2006. – 154 с.";2006;;;2886;
6;"Методические рекомендации по подготовке курсовых работ для курсантов уголовно-исполнительного факультета / В.Б. Шабанов, А.А. Будкевич ; М-во внутрен. дел Респ. Беларусь, Акад. МВД, каф. оперативно-розыскной деятельности. – Минск : Акад. МВД Респ. Беларусь, 2007. – 85 с.";2007;;;2887;
6;"Методические рекомендации по проведению занятий со старшими оперуполномоченными и оперуполномоченными исправительных учреждений на ФПК / В.Б. Шабанов, А.А. Будкевич ; М-во внутрен. дел Респ. Беларусь, Акад. МВД, каф. оперативно-розыскной деятельности. – Минск : Акад. МВД Респ. Беларусь, 2007. – 41 с.";2007;;;2888;
6;"Методические рекомендации по проведению занятий со старшими оперуполномоченными и оперуполномоченными исправительных учреждений открытого типа на ФПК / В.Б. Шабанов, А.А. Будкевич ; М-во внутрен. дел Респ. Беларусь, Акад. МВД, каф. оперативно-розыскной деятельности. – Минск : Акад. МВД Респ. Беларусь, 2007. – 24 с.";2007;;;2889;
6;"Оперативно-розыскная деятельность органов внутренних дел (Особенная часть) : планы проведения занятий с курсантами дневной формы обучения/ Авт.-сост.: В.Б. Шабанов, А.А. Будкевич ; М-во внутрен. дел Респ. Беларусь, Акад. МВД, каф. оперативно-розыскной деятельности. – Минск : Акад. МВД Респ. Беларусь, 2007. – 89 с.";2007;;;2890;
6;"Философия : метод. пособие для студентов технических и экономических специальностей / Л.Е. Лойко (вопрос 13) [и др.] ; под общ. ред. А.И. Лойко. – Минск : БНТУ, 2010. – 202 с.";2010;;;2945;
6;"Начальная профессиональная подготовка. Введение в специальность: метод. материалы для курсантов 1-го курса / авт.-сост. А.В. Лубенков, В.Н. Крюков, О.И. Левшук,  В.А. Русак, А.А. Тариков ; Акад. М-ва внутрен. дел Респ. Беларусь. – Минск : Акад. МВД, 2010. – 52 с.";2010;;;2967;
6;"Основы экономической теории : типовая учеб. программа для учреждений, обеспеч. получение сред. спец. образования / А.И. Авраменко, А.Я. Коховец ; М-во образования Респ. Беларусь, РИПО. – Минск, 2010. – 15 с.";2010;;;3134;
6;"Защита населения и объектов от чрезвычайных ситуаций : учеб.-метод. пособие по дисциплине ""Защита населения и объектов от чрезвычайных ситуаций. Радиационная безопасность"" / М-во образования Респ. Беларусь, учреждение образования ""Белорусский государственный педагогический университет им. М. Танка"" ; С.Н. Чигирь, В.П. Сытый, Я.Ф. Комяк [и др.] ; под общ. ред. В.П. Сытого. – Минск : БГПУ, 2010. – 172 c.";2010;;;3293;
6;"Английский язык для студентов специальности «Дизайн» = English for Design Students : учеб.-метод. пособие / сост.: Т.И. Сугоняко, М.А. Андарало [и др.] ; под общ. ред. Т.И. Сугоняко. – Минск : БГУ, 2010. – 143 с.";2010;;;3356;
6;"Современные информационные технологии (в т.ч. делопроизводство) : метод. рекоменд. : заоч. форма обучения / Акад. МВД Респ. Беларусь, Каф. правовой информатики ; авт.-сост. Н.М. Бобович, П.Л. Боровик. – Минск : Акад. МВД Респ. Беларусь, 2009. – 49 с.";2009;;;3608;
6;"Гражданский процесс: учеб.-метод. пособие : в 2 ч. / В.Н. Паращенко, В.В. Паращенко. – Минск : БИП-С Плюс, 2011. – Ч. 1. – 264 с.";2011;;;3708;1
6;"Гражданский процесс: учеб.-метод. пособие : в 2 ч. / В.Н. Паращенко, В.В. Паращенко. – Минск : БИП-С Плюс, 2011. – Ч. 2. – 144 с.";2011;;;3709;2
6;"Сборник образцов уголовно-процессуальных документов : Возбуждение уголов. дела и предварит. расследование : учеб.-метод. пособие / Акад. МВД; авт.-сост.: Г.Н. Васильев, М.И. Ешманский, Е.И. Климова, П.В. Мытник [и др.] ; под науч. ред. М.А. Шостака. – Минск : Акад. МВД, 2002. – 591 с.";2002;;;3717;
6;"План семинарских занятий по уголовному процессу: учеб.-метод. пособие / П.В. Мытник. – Минск : Акад. МВД Респ. Беларусь, 2004. – 52 с.";2004;;;3719;
6;"Уголовный процесс: план семинарских занятий : учеб.-метод. пособие / авт.-сост.: П.В. Мытник, Л.И. Родевич, П.В. Гридюшко. – Минск: Акад. МВД Респ. Беларусь, 2005. – 60 с.";2005;;;3720;
6;"Уголовный процесс : рабочая учеб. программа по специальности 1­24 01 02 Правоведение / П.В. Мытник. – Минск : Акад. МВД Респ. Беларусь, 2004. – 68 с.";2004;;;3721;
6;"Судоустройство : учеб. программа по специальности 1­24 01 02 Правоведение / П.В. Мытник. – Минск : Акад. МВД Респ. Беларусь, 2009. – 40 с.";2009;;;3722;
6;"Специальная техника органов внутренних дел : учеб. программа для специальности 1–24 01 02 Правоведение / В.В. Бачила, С.В. Бородич, В.Е. Козлов ; М-во внутр. дел Респ. Беларусь, учреждение образования «Акад. М-ва внутр. дел Респ. Беларусь». – Минск : Акад. МВД Респ. Беларусь, 2011. – 31 с.";2011;;;3809;2
